word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,,,
फोरोंनाय,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फोरोंनो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
फोरोंबाय,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
फोरों।,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
फोरोङाना,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फोरोङो,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
फोर।,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फोर‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
फोसावनाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
फोसावनो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
फ्रतिसद,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फ्रफस,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
फ्रमद,3,3,42,2.747929441,0.071428571,0.196280674,,,,,,,,
फ्रा,4,4,33,2.622990705,0.121212121,0.317938267,,,,,,,,
फ्राइड,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
फ्राई,14,14,99,2.07892266,0.141414141,0.293989063,,,,,,,,
फ्रामा,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
फ्रामानो,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
फ्राय,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
फ्रिआव,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फ्रिज,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
फ्रेशर्स,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
फ्लाखो,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फ्लेथ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
फ्लेन,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
फ्विगसींव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
फ्विद्व,4,4,24,2.622990705,0.166666667,0.437165117,,,,,,,,
फ्विबा,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
ब,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
ब'र,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
ब'रलेणड,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बँगलेश,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बंगलोरेऔ,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बंगाली,5,5,32,2.526080692,0.15625,0.394700108,,,,,,,,
बंद,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बंस,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बंसफोर,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बइ,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
बइसनि,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
बका,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बकिबाय,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
बखनो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बखि,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
बखिगासिनो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बखिग्रा,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बखिग्रायाबो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बखिजाग्रायाबो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बखिदोलाय,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बखिना,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बखिनाय,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
"बखिनाय,",1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बखिनायखौ,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
बखिनायल,4,4,58,2.622990705,0.068965517,0.180895911,,,,,,,,
बखिनायसो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बखिनाया,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बखिनो,2,2,16,2.9240207,0.125,0.365502588,,,,,,,,
बखिबाय,7,7,91,2.379952656,0.076923077,0.183073281,,,,,,,,
बखिबायदों,2,2,24,2.9240207,0.083333333,0.243668392,,,,,,,,
बखियो,2,2,36,2.9240207,0.055555556,0.162445594,,,,,,,,
बखियोब्रा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बखिला,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बखिलाइबाइ,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
बखिलाबायदों,2,2,11,2.9240207,0.181818182,0.531640127,,,,,,,,
बखिलायनाय,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
बखिलायबाय,11,11,116,2.183658011,0.094827586,0.207071018,,,,,,,,
बड'लेण्डखौनो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बड'लेन्द,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बडलेड,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
बडलेडनि,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बडलेण्ड,3,3,23,2.747929441,0.130434783,0.358425579,,,,,,,,
बडलेण्न,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
बडलेन्द,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
बदनाम,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
बदलेन्ड,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
बदलेन्द,3,3,51,2.747929441,0.058823529,0.161642908,,,,,,,,
बनजित,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बनद,3,3,44,2.747929441,0.068181818,0.187358826,,,,,,,,
बनदामि,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बनदु,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बनफोर,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
बनसुनि,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बनसुलै,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बनाइद्ध,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बनैगासिंव,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बनैयव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बन्घ,1,1,2,3.225050696,0.5,1.612525348,,,,,,,,
बन्द,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बबे,5,5,62,2.526080692,0.080645161,0.203716185,,,,,,,,
बबेआव,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बबेनि,2,2,53,2.9240207,0.037735849,0.110340404,,,,,,,,
बबेयाव,5,5,25,2.526080692,0.2,0.505216138,,,,,,,,
बय,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बयनिख्रुइबो,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
बयबो,3,3,34,2.747929441,0.088235294,0.242464362,,,,,,,,
बयव,4,4,22,2.622990705,0.181818182,0.476907401,,,,,,,,
बर,47,45,565,1.571838182,0.083185841,0.130754681,,,,,,,,
बर',22,20,305,1.9240207,0.072131148,0.138781821,,,,,,,,
बर'आ,4,4,69,2.622990705,0.057971014,0.152057432,,,,,,,,
बर'खौ,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बर'खौल,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बर'नि,6,5,62,2.526080692,0.096774194,0.244459422,,,,,,,,
बर'निबा,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बर'फोर,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बर'फोरनि,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बर'फोरा,2,2,15,2.9240207,0.133333333,0.389869427,,,,,,,,
बर'बिमानि,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बर'लाइमोनफोरा,1,1,38,3.225050696,0.026315789,0.084869755,,,,,,,,
बर'लेण्ड,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बर'हारि,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बर'हारिखौ,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बर'हारिनि,2,2,30,2.9240207,0.066666667,0.194934713,,,,,,,,
"बर,",2,1,11,3.225050696,0.181818182,0.586372854,,,,,,,,
"बर,खौ",1,1,62,3.225050696,0.016129032,0.052016947,,,,,,,,
बरआ,4,4,42,2.622990705,0.095238095,0.249808639,,,,,,,,
बरआबो,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बरखौ,5,5,63,2.526080692,0.079365079,0.200482595,,,,,,,,
बरनाम,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बरनि,20,20,277,1.9240207,0.072202166,0.138918462,,,,,,,,
बरनिखौसो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बरन्नायखौ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बरफुगवन,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बरफुदु,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बरफोरखौ,4,4,42,2.622990705,0.095238095,0.249808639,,,,,,,,
बरफोरनि,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बरफोरा,3,3,33,2.747929441,0.090909091,0.249811767,,,,,,,,
बरफोरानो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बरबाद,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
बरबो,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बरिया,3,3,21,2.747929441,0.142857143,0.392561349,,,,,,,,
बर्फ्वना,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बर‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
बलथु,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बला,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बलोदा,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बल्ब,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बव,3,3,19,2.747929441,0.157894737,0.433883596,,,,,,,,
बवा,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बवि,17,17,125,1.994601775,0.136,0.271265841,,,,,,,,
बविण्व,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बविसगव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बस,4,4,24,2.622990705,0.166666667,0.437165117,,,,,,,,
बसथु,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बसुमातारीनि,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बह,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
बहराओ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बहा,6,6,68,2.446899446,0.088235294,0.215902892,,,,,,,,
बहाई,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बहानि,3,3,19,2.747929441,0.157894737,0.433883596,,,,,,,,
"बहानिबा,",1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बहुमाओ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बा,4,4,53,2.622990705,0.075471698,0.197961563,,,,,,,,
बांग,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बांगाल,1,1,27,3.225050696,0.037037037,0.119446322,,,,,,,,
बांग्रा,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
बांग्राफोर,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
बांग्रासो,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बांग्लादेश,3,3,16,2.747929441,0.1875,0.51523677,,,,,,,,
बांद्राइ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बांद्राय,3,3,52,2.747929441,0.057692308,0.158534391,,,,,,,,
बांद्रायोलै,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बांधो,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बाइक,3,3,19,2.747929441,0.157894737,0.433883596,,,,,,,,
बाइकजौ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बाइदि,3,3,38,2.747929441,0.078947368,0.216941798,,,,,,,,
बाइना,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बाइबिल,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बाइरेल,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बाई,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बाखुनदा,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बाख्ला,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बाजाबाय,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बाजायो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बाजार,8,7,50,2.379952656,0.16,0.380792425,,,,,,,,
बाजारनि,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बाजाराव,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बाजारि,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
बात,2,2,8,2.9240207,0.25,0.731005175,,,,,,,,
बाथ्रा,13,13,188,2.111107344,0.069148936,0.145980827,,,,,,,,
बाथ्राफोर,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बाथ्राफोरखौ,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बाथ्राफोरा,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बाथ्राया,2,2,17,2.9240207,0.117647059,0.344002435,,,,,,,,
बाथ्राल',1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बाद,2,2,25,2.9240207,0.08,0.233921656,,,,,,,,
बादालि,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
बादि,5,5,67,2.526080692,0.074626866,0.188513484,,,,,,,,
बादिआनो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बादिया,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बादुला,2,2,6,2.9240207,0.333333333,0.974673567,,,,,,,,
बानथाया,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बानदर,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बानानै,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बानाय,5,5,67,2.526080692,0.074626866,0.188513484,,,,,,,,
बानायखोलै,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बानायगोन,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बानायना,3,3,26,2.747929441,0.115384615,0.317068782,,,,,,,,
बानायनाय,3,3,44,2.747929441,0.068181818,0.187358826,,,,,,,,
बानायबावसैनो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बानायसो,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बान्था,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बाबा,2,2,10,2.9240207,0.2,0.58480414,,,,,,,,
बाबायलै,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बाबु,2,2,29,2.9240207,0.068965517,0.2016566,,,,,,,,
"बाबुमोन,--",1,1,35,3.225050696,0.028571429,0.092144306,,,,,,,,
बाबु।,1,1,48,3.225050696,0.020833333,0.067188556,,,,,,,,
बाबो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
"बाबो,",1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बाय,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
बायगोन,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
बायजोनि,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बायजोनिसो,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बायथारबाय,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बायदि,51,48,550,1.543809459,0.092727273,0.143153241,,,,,,,,
बायदिखा,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बायदिनो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बायदिबा,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
बायदिया,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बायदिसो,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बायदों,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
"बायदों,",1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बायना,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बायनो,4,4,22,2.622990705,0.181818182,0.476907401,,,,,,,,
बायबेल,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बायलाय,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
बायो,3,3,62,2.747929441,0.048387097,0.132964328,,,,,,,,
बायोबा,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बार,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
बारल,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बारसोमना,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बारहो,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
बारा,7,7,84,2.379952656,0.083333333,0.198329388,,,,,,,,
बाराना,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बाराबा,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बाराव,3,3,36,2.747929441,0.083333333,0.22899412,,,,,,,,
बारा‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
बाल,7,7,73,2.379952656,0.095890411,0.228214638,,,,,,,,
बाला,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बावफैदों,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
बावबाय,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
बावाखै,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बासन,2,2,19,2.9240207,0.105263158,0.307791653,,,,,,,,
बासना,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
बास्केटबॉल,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बाहागो,2,2,27,2.9240207,0.074074074,0.216594126,,,,,,,,
बाहाय,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
बाहायदों।,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बाहायैआ,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
बाहायो।,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बाहारदोंमोन,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बि,4,4,60,2.622990705,0.066666667,0.174866047,,,,,,,,
बि.,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बि.थि.सि.,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
बि0,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बिकाओ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बिखरी,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बिखाखौ,2,2,25,2.9240207,0.08,0.233921656,,,,,,,,
बिखुङा,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
बिखुजोनि,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
बिखुनजोनि,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
बिखौ,12,12,69,2.14586945,0.173913043,0.373194687,,,,,,,,
बिगुर,12,12,152,2.14586945,0.078947368,0.169410746,,,,,,,,
बिगुरफोर,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
"बिगुरफोर,",2,2,25,2.9240207,0.08,0.233921656,,,,,,,,
बिगुरफोर।,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
बिगुरा,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
"बिगुरा,",1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बिगुर।,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
बिजाब,1,1,35,3.225050696,0.028571429,0.092144306,,,,,,,,
बिजाबखौ,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
बिजाबफोरा,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
बिजाबाव,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बिजि,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
बिजिर,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बिजिरना,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
बिजों,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बिजौ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बिजौआव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
बिटिआर,2,2,51,2.9240207,0.039215686,0.114667478,,,,,,,,
बिटिसिआव,1,1,35,3.225050696,0.028571429,0.092144306,,,,,,,,
बिटिसिनि,1,1,35,3.225050696,0.028571429,0.092144306,,,,,,,,
बिथां,3,3,68,2.747929441,0.044117647,0.121232181,,,,,,,,
बिथांआ,3,3,37,2.747929441,0.081081081,0.22280509,,,,,,,,
बिथोन,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
बिदा,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
बिदाय,1,1,1,3.225050696,1,3.225050696,,,,,,,,
बिदि,30,28,367,1.777892665,0.081743869,0.145331825,,,,,,,,
बिदिखाय,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
बिदिखौ,3,3,26,2.747929441,0.115384615,0.317068782,,,,,,,,
बिदिजों,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
बिदिनो,6,6,70,2.446899446,0.085714286,0.209734238,,,,,,,,
"बिदिनो,",1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
बिदिनोखा,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
बिदिब्ला,2,2,18,2.9240207,0.111111111,0.324891189,,,,,,,,
बिदिया,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
बिदिल,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
बिदिलसै,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बिदिसो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
बिदि‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
बिदै,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
