task_1,word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,,,,,,,,
HOF,ভোটা,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,ভোটাৰে,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,ভোটেৰেহে,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,ভোৰাই,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,ভৌ,2,1,4,3.605951158,0.5,1.802975579,,,,,,,,,,,,,
HOF,ভ্ভাবা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,ভ্ৰু,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,ভয়ংকৰ।,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,ভয়ও,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,ভয়তো,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,ভৰ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,ভৰষা,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,ভৰষা।,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,ভৰসা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,ভৰাও,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,ভৰাওঁক.....আৰু,1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
HOF,ভৰাব,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,ভৰাম,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,ভৰি-,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,ভৰিৰ,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,ভৰ্তি,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,ভৱাবোৰক,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,ভৱিষ্যতে,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,ভৱেশ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মংগল,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মইও,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মইনা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মইয়ো,1,1,30,3.605951158,0.033333333,0.120198372,,,,,,,,,,,,,
HOF,মক,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,"মক্কেল,,",1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মক্কেলামি,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মগজটো,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মঙহে,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মচি,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মছলা,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মজা।,1,1,25,3.605951158,0.04,0.144238046,,,,,,,,,,,,,
HOF,মডেল,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মণিচু,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মণ্ডপত,1,1,27,3.605951158,0.037037037,0.133553747,,,,,,,,,,,,,
HOF,মণ্ডল,1,1,2,3.605951158,0.5,1.802975579,,,,,,,,,,,,,
HOF,মণ্ডলৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মতকৈ,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মতলব,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মতামত,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মদানীৰ,1,1,34,3.605951158,0.029411765,0.106057387,,,,,,,,,,,,,
HOF,মদাসী,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মদাহি,1,1,2,3.605951158,0.5,1.802975579,,,,,,,,,,,,,
HOF,মদাহীৰ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মদ্যপান,1,1,25,3.605951158,0.04,0.144238046,,,,,,,,,,,,,
HOF,মধ্য,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মনালিছা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মনিপূৰ,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,মনোবিৰ,1,1,39,3.605951158,0.025641026,0.092460286,,,,,,,,,,,,,
HOF,"মন্তব্য,",1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মন্ত্রীয়ে,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মন্ত্রীৰ,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,মন্ত্ৰপুত,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মন্ত্ৰি,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মন্ত্ৰীজনৰ,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,মন্ত্ৰীতকৈও,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মন্ত্ৰীত্বৰ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মন্দিৰক,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মন্দিৰত,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মন্ৰী,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মমতাক,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মমতাৰ,1,1,22,3.605951158,0.045454545,0.163906871,,,,,,,,,,,,,
HOF,ময়ো,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মলম,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মলুৱা,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মলৰ,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মষিমূৰ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
HOF,মস্কিল,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মহা-ওঁষধি।যেনে-সৰু,1,1,24,3.605951158,0.041666667,0.150247965,,,,,,,,,,,,,
HOF,মহাদেশৰ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মহান,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মহানগৰীত,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মহাপাপ,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মহাপাপী,1,1,2,3.605951158,0.5,1.802975579,,,,,,,,,,,,,
HOF,মহাশয়।,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মহাশয়,1,1,30,3.605951158,0.033333333,0.120198372,,,,,,,,,,,,,
HOF,মহিলাই,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মহীয়া,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
HOF,মহীলা,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
HOF,"মহোদয়,মই",1,1,25,3.605951158,0.04,0.144238046,,,,,,,,,,,,,
HOF,মহোদয়ে,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মা'ৰৌ,3,1,6,3.605951158,0.5,1.802975579,,,,,,,,,,,,,
HOF,মাঁক,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মাইকি,1,1,45,3.605951158,0.022222222,0.080132248,,,,,,,,,,,,,
HOF,মাইকিক,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মাইকিবিলাক,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মাইকীৰ,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মাইন,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মাইনা,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
HOF,মাউট,1,1,30,3.605951158,0.033333333,0.120198372,,,,,,,,,,,,,
HOF,"মাওবাদী,",1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মাক-বাপেক,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
HOF,মাকচাই,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মাকা,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মাখিটা,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মাগিব....,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মাঙস,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মাচটৰ,1,1,24,3.605951158,0.041666667,0.150247965,,,,,,,,,,,,,
HOF,মাছৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মাছৰৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মাজ,1,1,31,3.605951158,0.032258065,0.116321005,,,,,,,,,,,,,
HOF,মাজতেই,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মাজভাগত,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মাজমজিয়াত,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,মাজা,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মাজি,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মাজুলীত,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,"মাটি,",1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মাঠাত,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মাতক,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মাতটো,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মাতটোৰে,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
HOF,মাতত,1,1,50,3.605951158,0.02,0.072119023,,,,,,,,,,,,,
HOF,মাতাল,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মাতিছে,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মাতিছে।,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মাতিবলৈ,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মাতিম,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মাতৃ,1,1,35,3.605951158,0.028571429,0.103027176,,,,,,,,,,,,,
HOF,মাতৃৰ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,"মাতে,",1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মাতে।,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মাত্,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মাত্ৰকে,1,1,24,3.605951158,0.041666667,0.150247965,,,,,,,,,,,,,
HOF,মাথ,1,1,45,3.605951158,0.022222222,0.080132248,,,,,,,,,,,,,
HOF,মাথাতে,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মাথাতো,1,1,27,3.605951158,0.037037037,0.133553747,,,,,,,,,,,,,
HOF,মাদানিৰ,1,1,42,3.605951158,0.023809524,0.08585598,,,,,,,,,,,,,
HOF,মাদানীয়ে,1,1,34,3.605951158,0.029411765,0.106057387,,,,,,,,,,,,,
HOF,মাদাৰ,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মাদাৰ...,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মাদ্ৰাছাবোৰ,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মাধাত,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মানটো,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মানব,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মানবিয়তা,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মানসিকতাই,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
HOF,মানহো,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মানা,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মানিছো,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মানিম,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মানিলে,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মানুষ,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মানুহ.তহতক,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মানুহ।,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মানুহক।,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মানুহখাটি,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মানুহখিনিৰ,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মানুহজন,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মানুহজোনিৰ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মানুহতকৈ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মানুহবোৰক,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মানুহবোৰে,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মানুহবোৰৰ,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
HOF,মানুহেই,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মানু্হ,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মানো,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মানোবিৰ,1,1,39,3.605951158,0.025641026,0.092460286,,,,,,,,,,,,,
HOF,মানৰ,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মানৱ,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মানৱতা,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মানৱতাৰ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মাফিয়াৰ,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,মালটা,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মালটু,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মালত,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মালাডাল,1,1,30,3.605951158,0.033333333,0.120198372,,,,,,,,,,,,,
HOF,মালিক,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,"মালিক,জন্মৰ",1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মালিকক,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,মালেই,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মাষ্টাৰ,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মাস্ক,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মাহ,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মাহলৈ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মাহাত্ম্য,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মাহিলী,1,1,27,3.605951158,0.037037037,0.133553747,,,,,,,,,,,,,
HOF,মাহে,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মাহেকীয়া,1,1,24,3.605951158,0.041666667,0.150247965,,,,,,,,,,,,,
HOF,মায়ে,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মাৰখোৱা,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মাৰচ,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মাৰছি,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মাৰবেক,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মাৰা,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,"মাৰা,",1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মাৰিছিলি,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মাৰিছে,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মাৰিদিব,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মাৰিব।,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মাৰিলু,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মাৰিলো,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মাৰীলেও,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মাৰো,1,1,2,3.605951158,0.5,1.802975579,,,,,,,,,,,,,
HOF,মাৰোতে,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মাৰ্চৰ,1,1,31,3.605951158,0.032258065,0.116321005,,,,,,,,,,,,,
HOF,মাৰ্জিত,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মিউজিয়াম,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মিচোলিয়া,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মিছনাৰী,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মিছলিয়া,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মিছাকে,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মিছাকৈ,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
HOF,মিছাতে,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মিঞা(,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,মিঞা।,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,মিঞাক,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মিঞাহে,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
HOF,মিঠাতেল,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মিডিয়া,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মিডিয়াম,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,মিডিয়াৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মিত্ৰ,1,1,34,3.605951158,0.029411765,0.106057387,,,,,,,,,,,,,
HOF,মিনিতটাে,1,1,25,3.605951158,0.04,0.144238046,,,,,,,,,,,,,
HOF,মিমি,2,1,16,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মিয়াৰ,1,1,29,3.605951158,0.034482759,0.124343143,,,,,,,,,,,,,
HOF,মিলাই,2,1,10,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মিলিব,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মিলিয়ন,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মিলী,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মিয়াঁ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মিয়াত।,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মীঞা,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মীয়া,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মুকা,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মুক্তিৰ,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মুখঠেকেচা,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মুখস্থ,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,মুখেল2,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মুখেৰে,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মুখ্যমন্ৰীয়ে,1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মুগ্ধ,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মুচলমানৰ,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মুছলমান।,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মুছলমানক,2,1,13,3.605951158,0.153846154,0.554761717,,,,,,,,,,,,,
HOF,মুছলমানকলৈ,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মুছলমানবোৰৰ১/২/৩,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মুছলমানলৈ,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মুছলমানসকলে,1,1,34,3.605951158,0.029411765,0.106057387,,,,,,,,,,,,,
HOF,মুছলিক,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,"মুছলিম,",1,1,7,3.605951158,0.142857143,0.51513588,,,,,,,,,,,,,
HOF,মুছলীম,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,মুছলীমৰ,1,1,21,3.605951158,0.047619048,0.17171196,,,,,,,,,,,,,
HOF,মুঝে,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মুটা,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মুটিলেও,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মুঠ,1,1,26,3.605951158,0.038461538,0.138690429,,,,,,,,,,,,,
HOF,মুঠেও,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মুত,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মুতিবি,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
HOF,মুথতে,1,1,35,3.605951158,0.028571429,0.103027176,,,,,,,,,,,,,
HOF,মুদি,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মুনাফিক।,1,1,17,3.605951158,0.058823529,0.212114774,,,,,,,,,,,,,
HOF,মুনিৰ,1,1,12,3.605951158,0.083333333,0.30049593,,,,,,,,,,,,,
HOF,মুলক,1,1,27,3.605951158,0.037037037,0.133553747,,,,,,,,,,,,,
HOF,মুলিম,1,1,16,3.605951158,0.0625,0.225371947,,,,,,,,,,,,,
HOF,মুলৰ,1,1,46,3.605951158,0.02173913,0.078390243,,,,,,,,,,,,,
HOF,মুহূৰ্তৰ,1,1,19,3.605951158,0.052631579,0.189786903,,,,,,,,,,,,,
HOF,মুৰখক,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মুৰটো,1,1,9,3.605951158,0.111111111,0.40066124,,,,,,,,,,,,,
HOF,মুৰুখ।,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মুৰ্খবোৰে,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মুৰ্খৰ,1,1,20,3.605951158,0.05,0.180297558,,,,,,,,,,,,,
HOF,মুৰ্গিৰ,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
HOF,মুৰৰ,1,1,3,3.605951158,0.333333333,1.201983719,,,,,,,,,,,,,
HOF,মূখখন,1,1,5,3.605951158,0.2,0.721190232,,,,,,,,,,,,,
HOF,মূখত,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মূখনি,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
HOF,মূত্ৰ,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মূল্যবান,1,1,18,3.605951158,0.055555556,0.20033062,,,,,,,,,,,,,
HOF,মূল্যবোধৰ,1,1,25,3.605951158,0.04,0.144238046,,,,,,,,,,,,,
HOF,মূলৰ,1,1,27,3.605951158,0.037037037,0.133553747,,,,,,,,,,,,,
HOF,মূৰতো,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
HOF,মূৰহি,1,1,8,3.605951158,0.125,0.450743895,,,,,,,,,,,,,
HOF,মূৰা,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মূৰাটো,1,1,4,3.605951158,0.25,0.901487789,,,,,,,,,,,,,
HOF,মূৰো,1,1,14,3.605951158,0.071428571,0.25756794,,,,,,,,,,,,,
HOF,"মূৰ্খ,",1,1,23,3.605951158,0.043478261,0.156780485,,,,,,,,,,,,,
HOF,মূৰ্গী,1,1,10,3.605951158,0.1,0.360595116,,,,,,,,,,,,,
HOF,মূৰ্‌শ,1,1,13,3.605951158,0.076923077,0.277380858,,,,,,,,,,,,,
HOF,মৃত,1,1,29,3.605951158,0.034482759,0.124343143,,,,,,,,,,,,,
HOF,মৃতদেহ,1,1,15,3.605951158,0.066666667,0.240396744,,,,,,,,,,,,,
HOF,মৃতদেহক,1,1,11,3.605951158,0.090909091,0.327813742,,,,,,,,,,,,,
HOF,মৃতদেহৰ,1,1,6,3.605951158,0.166666667,0.60099186,,,,,,,,,,,,,
