,word,word_count,doc_count,doc_len
5236,পণ্ডিত,1,1,13
5237,পতন,1,1,7
5238,পতনৰ,1,1,8
5239,পতা,3,3,50
5240,পতাই,1,1,6
5241,পতাত,1,1,14
5242,পতিবোলে,1,1,45
5243,পতিয়ে,1,1,25
5244,পথ,1,1,8
5245,পথত,5,5,58
5246,পথত..,1,1,4
5247,পথাৰ,4,4,62
5248,পথাৰত,4,4,62
5249,পথাৰলে,1,1,31
5250,পথাৰৰ,1,1,8
5251,পদ,1,1,15
5252,পদক্ষেপ,6,6,38
5253,পদক্ষেপ।,1,1,11
5254,পদক্ষেপটো,1,1,11
5255,পদত,1,1,15
5256,পদময্যদাত,1,1,7
5257,পদস্থ,1,1,11
5258,পদুম,1,1,30
5259,পদুমৰ,1,1,30
5260,পদূলি,1,1,3
5261,পদৰ,1,1,31
5262,পন্ঞায়ত,1,1,12
5263,পন্থা,1,1,21
5264,পপিয়া,1,1,16
5265,পপীয়াটো,1,1,2
5266,পপীয়াটো,1,1,2
5267,পপীয়াৰ,1,1,4
5268,পপোলাৰ,1,1,8
5269,পবিত্ৰ,6,6,92
5270,পম,1,1,16
5271,পরিচয়,1,1,6
5272,পরিবর্তন,1,1,12
5273,পরে,1,1,13
5274,পলমে,1,1,13
5275,পলাই,11,10,119
5276,পলাব,1,1,7
5277,পলাবলৈ,1,1,4
5278,পলায়ন,1,1,22
5279,পলিটিক্স,1,1,16
5280,পলিটিছ,1,1,8
5281,পলুভন,1,1,15
5282,পলুৱাই,1,1,12
5283,পলোরাই,1,1,7
5284,"পলৰীয়া,",1,1,10
5285,পশুতকৈও,1,1,8
5286,পশুবিলাকৰ,1,1,8
5287,পশ্চিম,3,3,39
5288,পশ্চিমবংগৰ,1,1,12
5289,পশ্চিমীয়া,1,1,43
5290,পষ্টটোত,1,1,10
5291,পসাশনে,1,1,26
5292,পস্তাও,1,1,15
5293,"পা,",1,1,12
5294,পাঁচ,3,3,43
5295,পাঁচটা,1,1,14
5296,পাই,20,20,225
5297,"পাই,",1,1,13
5298,পাই...,1,1,19
5299,পাই।,3,3,35
5300,পাইছ,2,2,30
5301,পাইছা,3,3,53
5302,"পাইছিল,",1,1,10
5303,পাইছিলো,1,1,22
5304,পাইছু,1,1,14
5305,পাইছে,5,5,47
5306,"পাইছে,",2,2,22
5307,"পাইছে,কোন",1,1,34
5308,পাইছে।,2,2,32
5309,পাইছে।।যি,1,1,14
5310,পাইছো,3,3,30
5311,পাইছোঁ,4,4,54
5312,পাইপ,1,1,13
5313,পাইয়ে,1,1,10
5314,পাঐিব,1,1,33
5315,পাও,7,7,90
5316,পাওঁ,8,7,119
5317,"পাওঁ,,,,গাত",1,1,13
5318,পাওঁ।তহঁততকৈ,1,1,9
5319,পাওঁক,1,1,7
5320,পাওয়াৰ,1,1,5
5321,পাক,1,1,11
5322,পাকঘৰ,1,1,15
5323,পাকঘৰত,2,2,31
5324,পাকঘৰলৈ,1,1,9
5325,পাকিস্তান,3,3,36
5326,"পাকিস্তান,",1,1,16
5327,পাকিস্তানে,1,1,18
5328,পাকিস্তানৰ,2,2,29
5329,পাকেহে,1,1,9
5330,পাক্কা,1,1,4
5331,পাখণ্ড,1,1,14
5332,পাখণ্ডক,1,1,17
5333,পাখি,3,2,20
5334,পাখৰি,2,2,10
5335,পাখৰী,1,1,11
5336,পাগঘৰত,1,1,7
5337,পাগঘৰৰ,1,1,19
5338,পাগত,1,1,4
5339,পাগল,27,27,215
5340,"পাগল...,",1,1,3
5341,পাগলl,1,1,20
5342,পাগলক,1,1,5
5343,পাগলটোক,1,1,11
5344,পাগলা,1,1,9
5345,পাগলি,2,2,21
5346,"পাগলি,",1,1,11
5347,পাগলিৰ,1,1,14
5348,পাগলী,4,4,33
5349,"পাগলী,তোৰ",1,1,14
5350,পাগলীজনীকহে,1,1,12
5351,পাগলীজনীৰ,1,1,10
5352,পাগলীৰ,1,1,8
5353,পাগলে,2,2,16
5354,পাগলের,1,1,9
5355,পাগলৰ,5,5,40
5356,পাগলৰও,1,1,11
5357,পাগুলা,1,1,17
5358,পাগুলাদি,1,1,15
5359,পাগুলি,2,2,32
5360,পাগেলি,1,1,5
5361,পাচ,1,1,13
5362,পাচটা,1,1,18
5363,পাচতো,1,1,21
5364,পাচ্ছি,1,1,6
5365,পাছ,3,3,84
5366,পাছত,10,10,153
5367,পাছতো,1,1,11
5368,পাটচি,1,1,2
5369,পাটোৱাৰী,1,1,25
5370,পাঠ্যক্ৰম,1,1,15
5371,পাঠ্যপুথি,1,1,36
5372,পাত,2,2,32
5373,পাত??,1,1,5
5374,পাতল,3,2,37
5375,পাতালে,1,1,9
5376,পাতি,6,6,89
5377,পাতিছে,1,1,14
5378,পাতিব,3,3,81
5379,পাতিবলৈ,1,1,43
5380,পাতিবো,2,2,20
5381,পাতিম,1,1,16
5382,পাতে,1,1,19
5383,পাত্তা,2,2,33
5384,পাত্ৰ,3,3,46
5385,পাতৰ,1,1,7
5386,পাথকক,1,1,10
5387,পাথকৰ,1,1,4
5388,পাদুকনক,1,1,7
5389,পান,1,1,11
5390,পানায়,1,1,9
5391,পানি,1,1,12
5392,পানী,13,13,134
5393,পানীও,1,1,7
5394,পানীত,1,1,5
5395,পানীৰে,1,1,11
5396,পাপ,5,4,37
5397,পাপ'ৰ,1,1,7
5398,পাপনে,1,1,25
5399,পাপি,1,1,6
5400,"পাপিষ্ট,",1,1,11
5401,পাপিষ্ঠৰ,1,1,13
5402,পাপী,1,1,3
5403,পাপীজনীক,1,1,5
5404,পাব,14,14,205
5405,পাব?,1,1,15
5406,পাব।,4,4,50
5407,পাব।বাকী,1,1,14
5408,পাবই।,1,1,32
5409,পাবত,2,2,28
5410,পাবলে,1,1,11
5411,পাবলৈ,1,1,7
5412,পাবলৈ।,1,1,11
5413,পাবা,2,2,7
5414,পাবি,6,6,64
5415,পাবি।,1,1,11
5416,পাবেই,1,1,7
5417,পাব্লিক,1,1,36
5418,পাভত,1,1,11
5419,পাম,4,4,44
5420,পাম।,3,3,77
5421,পায়,3,3,41
5422,পায়।,3,3,54
5423,পায়খানা,1,1,12
5424,পারবো,1,1,19
5425,পারলাম,1,1,13
5426,"পারে,তার",1,1,12
5427,পালট,1,1,7
5428,পালি,3,3,24
5429,পালি.,1,1,10
5430,পালু,1,1,39
5431,পালে,21,20,252
5432,"পালে,",1,1,17
5433,পালে?,1,1,5
5434,পালে।,3,3,26
5435,পালেহে,1,1,18
5436,পালে😀,1,1,11
5437,পালো,6,6,72
5438,"পালো,,",1,1,16
5439,পালো..,1,1,7
5440,পালো।,2,2,19
5441,পালো।মতলবি,1,1,12
5442,পালোঁ,2,2,32
5443,পালোঁ....,1,1,9
5444,পালোহেতেঁন…,1,1,13
5445,পালোৱেই।,1,1,7
5446,পাল্টা,1,1,15
5447,পাষ।,1,1,13
5448,পাহাৰৰ,1,1,13
5449,পাহোয়াল,1,1,17
5450,পাহৰি,5,4,67
5451,পাহৰিছে,1,1,13
5452,পাহৰিলে,2,2,33
5453,পায়,7,7,81
5454,পায়....,1,1,8
5455,পায়।,1,1,7
5456,"পায়।""",1,1,8
5457,পায়॥,1,1,7
5458,পাৰ,5,5,53
5459,পাৰচনেলি,1,1,15
5460,পাৰছন,1,1,11
5461,পাৰমাণৱিক,1,1,10
5462,পাৰা,1,1,7
5463,পাৰাৱেই,1,1,14
5464,পাৰি,8,8,125
5465,"পাৰি,এজোপা",1,1,19
5466,পাৰিচা,1,1,15
5467,পাৰিছে,2,2,20
5468,পাৰিছেনে,1,1,7
5469,পাৰিনেকি,1,1,13
5470,পাৰিব,12,12,138
5471,পাৰিব!,1,1,13
5472,পাৰিব।,4,4,51
5473,পাৰিবনে,1,1,18
5474,পাৰিবলে।,1,1,5
5475,পাৰিবলৈ,1,1,6
5476,পাৰিবি।,1,1,14
5477,পাৰিম,2,2,19
5478,পাৰিম',1,1,6
5479,পাৰিম।,1,1,6
5480,পাৰিলা,1,1,21
5481,পাৰিলে,14,14,200
5482,"পাৰিলে,",1,1,7
5483,পাৰে,26,26,350
5484,"পাৰে,",8,4,104
5485,পাৰে।,5,5,46
5486,পাৰেনে,1,1,5
5487,পাৰো,3,3,39
5488,পাৰোঁ,1,1,33
5489,পাৰ্টি,6,6,72
5490,পাৰ্টি।,1,1,8
5491,পাৰ্টী,1,1,11
5492,পাৰ্থক্য,2,2,19
5493,পাৰ্থক্য।,2,2,14
5494,পাৰ্থক্যই,1,1,15
5495,পাৰ্থনাতোঁ,1,1,7
5496,পাৰ্থি,1,1,31
5497,পাৰৰ,1,1,10
5498,"পাৰৰ""",2,1,20
5499,পি,6,6,74
5500,পি.,2,2,45
5501,পিক,2,2,25
5502,পিচ,2,1,4
5503,পিচত,2,2,26
5504,পিচৰ,1,1,24
5505,পিছ,3,3,43
5506,পিছত,16,16,241
5507,পিছতেই,1,1,31
5508,পিছতো,2,2,21
5509,পিছদিনা,2,2,24
5510,পিছফালে,1,1,15
5511,পিছলৈ,2,2,42
5512,পিছে,13,12,123
5513,পিছৰ,1,1,9
5514,পিটন,1,1,7
5515,পিটিব,2,2,17
5516,পিটিম,1,1,16
5517,পিঠক,1,1,11
5518,পিঠা,1,1,7
5519,পিঠিত,1,1,5
5520,পিত,1,1,8
5521,পিতিকি,1,1,15
5522,পিতিম,1,1,6
5523,পিতিৱ,1,1,8
5524,পিতৃ,1,1,14
5525,পিনধী,1,1,12
5526,পিনেও,1,1,15
5527,পিন্ধন,1,1,12
5528,পিন্ধা,11,11,116
5529,পিন্ধাত,2,2,23
5530,পিন্ধাৰো,1,1,13
5531,পিন্ধি,11,11,141
5532,পিন্ধিছে,3,3,21
5533,পিন্ধিব,2,2,21
5534,"পিন্ধিব,ৰাতিলৈকে",1,1,18
5535,পিন্ধিব.....😢,1,1,16
5536,পিন্ধিব৷,1,1,5
5537,পিন্ধিলেই,1,1,7
5538,পিন্ধে,5,5,54
5539,পিযুষ,1,1,33
5540,পিশাচেনি,1,1,2
5541,পিশাছনী,1,1,2
5542,পিষ্টলে,1,1,10
5543,পিয়াজ,1,1,17
5544,পিয়াহ,1,1,12
5545,পিয়ে,1,1,22
5546,পিৰ,2,2,20
5547,পিৰাই,1,1,7
5548,পিৰাতে,1,1,10
5549,পীযুষ,1,1,12
5550,পু,1,1,5
5551,পুঁহি,1,1,24
5552,পুকৰ,1,1,4
5553,পুকৰত,1,1,5
5554,পুকৰৰ,2,2,14
5555,পুখুৰীত,1,1,7
5556,পুজা,1,1,21
5557,পুটি,1,1,10
5558,পুতাক,1,1,5
5559,পুতেকে,1,1,18
5560,পুতেকেও,1,1,12
5561,পুত্রহে,1,1,34
5562,পুনৰ,3,3,49
5563,পুনৰাই,1,1,22
5564,পুরাই,1,1,3
5565,পুলিচ,8,8,117
5566,পুলিচক,1,1,6
5567,পুলিচকে,1,1,14
5568,পুলিচে,3,3,46
5569,পুলিচৰ,4,4,34
5570,পুলিছে।,1,1,11
5571,পুলুক,1,1,26
5572,পুল্টা,1,1,12
5573,পুষ্ট,1,1,3
5574,পুৰণ,2,2,25
5575,পুৰণি,4,4,36
5576,পুৰনি,1,1,24
5577,পুৰনৰ,1,1,18
5578,পুৰা,2,2,24
5579,পুৰি,2,2,22
5580,পুৰিছে,2,2,6
5581,পুৰুষ,6,6,66
5582,পুৰুষসকলো,1,1,14
5583,পুৰুষে,1,1,19
5584,পুৰুষৰ,1,1,21
5585,পুৱা,2,2,21
5586,পূজা,6,6,78
5587,পূজাক,1,1,16
5588,পূজাৰী,1,1,17
5589,পূণ,2,1,16
5590,পূবালী,2,2,14
5591,"পূবালী,",1,1,12
5592,পূৰণ,2,2,31
5593,পূৰ্ণ,2,2,34
5594,পূৰ্ব,2,2,26
5595,পূৰ্ববংগ,1,1,12
5596,পূৰ্বালীয়ে,1,1,14
5597,পৃঠক,1,1,21
5598,পৃথক,1,1,9
5599,পৃথিবীখনক,1,1,14
5600,পৃথিবীত,1,1,8
5601,পৃথিবীৰ,1,1,6
5602,পৃথিৱীত,4,4,54
5603,পৃথিৱীলৈ,1,1,15
5604,পৃথিৱীৰ,1,1,9
5605,পেক,1,1,12
5606,পেকাই,1,1,12
5607,পেঙ,1,1,21
5608,পেজে,1,1,9
5609,পেট,2,2,11
5610,পেটত,1,1,15
5611,পেটিকোট,1,1,8
5612,পেতুলিটো,1,1,14
5613,পেদা,2,2,29
5614,পেন,4,4,51
5615,পেনতু,1,1,10
5616,পেনপেনীয়া,1,1,8
5617,পেন্ট,1,1,8
5618,পেলডাংগাৰা,1,1,5
5619,পেলা,1,1,14
5620,পেলাই,7,7,97
5621,পেলাই।,1,1,12
5622,পেলাইছে,2,2,26
5623,পেলাওক,1,1,6
5624,পেলাওতে,1,1,6
5625,পেলাব,10,10,105
5626,পেলাম,1,1,12
5627,পেলায়,1,1,15
5628,পেলালীগে,1,1,12
5629,পেলোৱা,2,2,33
5630,পেসাব,1,1,8
5631,পেহীৰ,1,1,11
5632,পোছাকবোৰ,1,1,16
5633,পৈশাচিক,1,1,11
5634,পোংখি,1,1,12
5635,পোইতা,1,1,7
5636,পোক,1,1,4
5637,পোকোৰোট,1,1,8
5638,পোকৰ,2,2,22
5639,পোকৰত,1,1,7
5640,পোচাক,1,1,6
5641,পোছাক,2,2,30
5642,পোর্টাল,1,1,4
5643,পোশাক,1,1,6
5644,পোশাক।,1,1,10
5645,পোষ্ট,2,2,15
5646,পোষ্টবোৰ,1,1,12
5647,পোষ্টাৰত,1,1,15
5648,পোহৰত,1,1,15
5649,পোৰনি,1,1,14
5650,পোৰা,1,1,10
5651,পোৰি,1,1,11
5652,পোৰ্টেলকেইটাৰ,1,1,7
5653,পোৰ্ণ,1,1,11
5654,পোৱা,34,34,491
5655,পোৱাটো,1,1,37
5656,পোৱালি,3,3,18
5657,পোৱালি।,1,1,6
5658,পোৱালিক,2,2,14
5659,পোৱালিতো,1,1,10
5660,পোৱালিৰ,1,1,9
5661,পোৱালি৷,1,1,12
5662,পোৱালী,1,1,8
5663,পোৱাৰ,1,1,13
5664,পোৱাৰ‌‌,1,1,9
5665,প্রজাতিটোহে,1,1,5
5666,প্রতিভা,1,1,4
5667,প্রতিমা,1,1,13
5668,প্রথম,2,2,20
5669,প্রথমে,2,2,19
5670,প্রভাব,1,1,17
5671,প্রয়োজন,1,1,10
5672,প্রসাধনৰ,1,1,16
5673,প্রায়,1,1,5
5674,প্রয়োজন,1,1,12
5675,প্লিজ,1,1,10
5676,প্ৰকাশ,5,5,69
5677,প্ৰকৃত,4,4,64
5678,প্ৰকৃততে,2,2,44
5679,প্ৰকৃতি,1,1,13
5680,প্ৰকৃতি(স্ত্ৰী)ৰ,1,1,17
5681,প্ৰক্ঋত,1,1,12
5682,প্ৰক্ৰিয়া,1,1,34
5683,প্ৰক্ৰিয়া,3,2,29
5684,প্ৰচাৰ,6,6,67
5685,প্ৰজন্ম,1,1,19
5686,প্ৰজন্মই,3,3,51
5687,প্ৰজাতিৰ,1,1,9
5688,প্ৰজাৰ,1,1,13
5689,প্ৰডাকচন,1,1,16
5690,প্ৰণাম,1,1,16
5691,প্ৰণৱ,1,1,12
5692,প্ৰতি,10,9,190
5693,প্ৰতিজন,3,3,58
5694,প্ৰতিজনৰ,1,1,18
5695,প্ৰতিটো,4,4,71
5696,প্ৰতিদিন,1,1,34
5697,প্ৰতিদ্বন্দিতা,1,1,16
5698,প্ৰতিনিধি,2,2,24
5699,প্ৰতিনিধিয়ে,1,1,6
5700,প্ৰতিনিধী,1,1,22
5701,প্ৰতিফলিত,1,1,16
5702,প্ৰতিবন্ধকতা,1,1,17
5703,প্ৰতিবাদ,14,14,281
5704,প্ৰতিবাদত,1,1,16
5705,প্ৰতিভা,1,1,11
5706,প্ৰতিভাই,1,1,22
5707,প্ৰতিভাশালীয়েই,1,1,16
5708,প্ৰতিভাসম্পন্ন,1,1,3
5709,প্ৰতিযোগিতা,1,1,8
5710,প্ৰতিশ্ৰুতি,1,1,22
5711,প্ৰতিষ্ঠা,3,3,57
5712,প্ৰতিষ্ঠিত,1,1,23
5713,প্ৰতুত্তৰ,1,1,5
5714,প্ৰত্যক্ষভাৱে,1,1,10
5715,প্ৰত্যেক,1,1,8
5716,প্ৰত্যেকটো,1,1,8
5717,প্ৰত্যেকৰেই,1,1,7
5718,প্ৰথম,7,7,93
5719,প্ৰথমতে,2,2,12
5720,প্ৰথমে,3,3,63
5721,প্ৰথা,1,1,9
5722,প্ৰদান,3,3,42
5723,প্ৰদীপ,1,1,24
5724,প্ৰদুশনত,1,1,10
5725,প্ৰদেশৰ,1,1,8
5726,প্ৰদ্ধতি,1,1,10
5727,প্ৰদ‍্যুত,1,1,22
5728,প্ৰধানমন্ত্ৰী,1,1,16
5729,প্ৰবৃত্তি,1,1,11
5730,প্ৰবেশ,1,1,12
5731,প্ৰব্লেম,1,1,4
5732,প্ৰভাৱ,2,2,37
5733,প্ৰভাৱশালী,1,1,33
5734,প্ৰভু,2,2,28
5735,প্ৰমত,1,1,15
5736,প্ৰমাণ,2,1,15
5737,প্ৰমাণিত,1,1,9
5738,প্ৰমান,3,3,44
5739,প্ৰমোদ,1,1,12
5740,প্ৰয়োজন,2,2,25
5741,"প্ৰয়োজন,,হৈ",1,1,9
5742,প্ৰয়োজন।,2,2,36
5743,প্ৰলাপ,1,1,11
5744,প্ৰলোভন,1,1,11
5745,প্ৰশংসা,2,2,39
5746,প্ৰশাসন,2,2,20
5747,প্ৰশাসনিক,1,1,22
5748,প্ৰশাসনে?,1,1,6
5749,প্ৰশাসনে।,1,1,11
5750,প্ৰশিক্ষন,2,2,28
5751,প্ৰশ্ন,6,6,77
5752,প্ৰশ্ন:-১/,1,1,15
5753,প্ৰশ্নকাকত,1,1,36
5754,প্ৰশ্নটো,1,1,8
5755,প্ৰশ্ৰ,1,1,4
5756,প্ৰষ্ঠছেদন,1,1,6
5757,প্ৰসিদ্ধ,1,1,14
5758,প্ৰস্তাৱ,1,1,18
5759,প্ৰস্তুত,2,2,28
5760,প্ৰস্থান,2,2,39
5761,প্ৰাইভাগে,1,1,10
5762,প্ৰাইভেট,1,1,12
5763,প্ৰাইভেদ,1,1,19
5764,প্ৰাকক্ষণত,1,1,9
5765,প্ৰাগক,1,1,10
5766,প্ৰাগৰ,1,1,10
5767,প্ৰাণী,2,2,17
5768,প্ৰাণীক,1,1,9
5769,প্ৰাণীটোক,1,1,13
5770,প্ৰাণীবিধৰে,1,1,13
5771,প্ৰাত,1,1,11
5772,প্ৰাথমিক,2,2,52
5773,প্ৰাথীক,1,1,36
5774,প্ৰাধান্য,1,1,24
5775,প্ৰানী,1,1,3
5776,প্ৰাপ্ত,1,1,14
5777,প্ৰায়,2,2,23
5778,প্ৰায়ভাগ,1,1,19
5779,প্ৰায়,1,1,19
5780,প্ৰায়চিত্ত,1,1,16
5781,প্ৰায়ে,2,2,34
5782,প্ৰাৰ্থনা,1,1,29
5783,প্ৰাৰ্থী,1,1,4
5784,প্ৰাৰ্থীয়েই,1,1,18
5785,প্ৰিয়,4,3,48
5786,প্ৰিয়ংকা,1,1,5
5787,প্ৰিয়াঙ্কাৰ‌,1,1,9
5788,প্ৰিয়,1,1,8
5789,প্ৰেগা,3,3,36
5790,প্ৰেম,3,3,45
5791,প্ৰেমতে,1,1,5
5792,প্ৰেমি,1,1,21
5793,প্ৰেমিকাও,1,1,9
5794,প্ৰেমী,1,1,4
5795,"প্ৰেমী,জাতীয়তাবাদী",1,1,16
5796,প্ৰেমে,2,2,38
5797,প্ৰেমৰ,2,2,28
5798,প্ৰেৰণ,2,2,32
5799,প্ৰেৰণা,1,1,24
5800,প্ৰয়েই,1,1,64
5801,প্ৰয়োগ,1,1,14
5802,প্ৰয়োজন,6,6,75
5803,প্ৰয়োজনীয়,1,1,16
5804,প্ৰয়োজনীয়তা,1,1,12
5805,প্ৰৱঞ্চনাৰ,1,1,19
5806,প্ৰৱণতা,1,1,7
5807,প্ৰৱেশ,1,1,12
5808,প্ৰৱৰ্জনকাৰী।মিঞা,1,1,12
5809,পঢ়া,1,1,22
5810,পঢ়াই,1,1,4
5811,পঢ়ি,1,1,5
5812,পঢ়িব,3,3,37
5813,পৰক।,1,1,13
5814,পৰখি,1,1,12
5815,"পৰজীৱি,",1,1,20
5816,পৰটেলটো,1,1,18
5817,পৰম,2,2,42
5818,পৰম্পৰা,1,1,11
5819,পৰস্পৰৰ,1,1,15
5820,পৰা,136,130,1741
5821,পৰা।,1,1,9
5822,পৰাই,9,9,139
5823,পৰাও,1,1,12
5824,পৰাকৈ,1,1,15
5825,পৰাচিত,1,1,8
5826,পৰাজয়,1,1,14
5827,পৰাজিত,2,2,33
5828,পৰাজীৱী,2,2,18
5829,পৰাধীন,1,1,42
5830,পৰানাই,1,1,12
5831,পৰাপক্ষত,1,1,21
5832,পৰাভূত,1,1,15
5833,পৰাস্ত,1,1,15
5834,পৰায়,1,1,14
5835,পৰাৰ,2,2,33
5836,পৰি,5,5,77
5837,পৰিকল্পনা???,1,1,6
5838,পৰিক্ষাৰ,1,1,36
5839,পৰিঘটনাৰ,1,1,9
5840,পৰিচয়,3,3,49
5841,পৰিচালক,1,1,17
5842,পৰিচালনা,1,1,18
5843,পৰিচালিত,1,1,5
5844,পৰিচয়,6,6,64
5845,পৰিছিলো।,1,1,12
5846,পৰিছে,5,5,59
5847,পৰিছে.....,1,1,15
5848,পৰিছে।,1,1,18
5849,পৰিছে।।,1,1,5
5850,পৰিছোঁ,1,1,8
5851,পৰিণত,1,1,14
5852,পৰিণতি,1,1,14
5853,পৰিধান,2,2,27
5854,পৰিনত,1,1,7
5855,পৰিনাতি,1,1,4
5856,পৰিপক্কতা,1,1,16
5857,পৰিপন্থী,1,1,39
5858,পৰিব,3,3,23
5859,পৰিব।,2,2,12
5860,পৰিবর্তনৰ,1,1,34
5861,পৰিবেশ,1,1,15
5862,পৰিবেশত,1,1,13
5863,পৰিবেশন,7,7,110
5864,পৰিবৰ্তন,4,4,35
5865,পৰিবৰ্তিত,1,1,9
5866,পৰিয়াল,1,1,10
5867,পৰিয়ালক,1,1,5
5868,পৰিয়ালটোক,1,1,29
5869,পৰিয়ালৰ,1,1,8
