word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,
ববিতা,1,1,62,3.10754913,0.016129032,,,,,,,
ববিষয়েই,1,1,26,3.10754913,0.038461538,,,,,,,
বয়কট,2,2,47,2.806519134,0.042553191,,,,,,,
বয়ফ্রেন্ড,1,1,14,3.10754913,0.071428571,,,,,,,
বয়স,4,4,92,2.505489138,0.043478261,,,,,,,
বয়সী,2,2,100,2.806519134,0.02,,,,,,,
বয়সে,2,2,52,2.806519134,0.038461538,,,,,,,
বয়সেই,1,1,25,3.10754913,0.04,,,,,,,
বয়সের,1,1,27,3.10754913,0.037037037,,,,,,,
বরং,2,2,140,2.806519134,0.014285714,,,,,,,
বরং।,1,1,27,3.10754913,0.037037037,,,,,,,
বরঞ্চ,1,1,15,3.10754913,0.066666667,,,,,,,
বরাবর,1,1,132,3.10754913,0.007575758,,,,,,,
বরাবরই,2,2,157,2.806519134,0.012738854,,,,,,,
বরাহ,1,1,16,3.10754913,0.0625,,,,,,,
বরাহনন্দন,3,3,16,2.630427875,0.1875,,,,,,,
বর্ডারে,1,1,37,3.10754913,0.027027027,,,,,,,
বর্তমান,7,7,227,2.26245109,0.030837004,,,,,,,
বর্তমানে,2,2,59,2.806519134,0.033898305,,,,,,,
বর্তমানে।,1,1,15,3.10754913,0.066666667,,,,,,,
বর্তমানের,1,1,28,3.10754913,0.035714286,,,,,,,
বর্বর,1,1,7,3.10754913,0.142857143,,,,,,,
বর্মন,1,1,17,3.10754913,0.058823529,,,,,,,
বর্ষের,1,1,44,3.10754913,0.022727273,,,,,,,
বল,1,1,22,3.10754913,0.045454545,,,,,,,
বলছি,3,3,43,2.630427875,0.069767442,,,,,,,
বলছিস,2,2,26,2.806519134,0.076923077,,,,,,,
বলছে,13,11,313,2.066156445,0.041533546,,,,,,,
"বলছে,",1,1,28,3.10754913,0.035714286,,,,,,,
"বলছে,লুজ",1,1,18,3.10754913,0.055555556,,,,,,,
বলছে।,2,2,36,2.806519134,0.055555556,,,,,,,
বলছে।।,1,1,20,3.10754913,0.05,,,,,,,
বলছেন,5,3,106,2.630427875,0.047169811,,,,,,,
বলছেন।,2,2,40,2.806519134,0.05,,,,,,,
বলত,1,1,17,3.10754913,0.058823529,,,,,,,
বলতে,38,37,1309,1.539347406,0.029029794,,,,,,,
বলতেন,4,4,78,2.505489138,0.051282051,,,,,,,
বলতেন.....,1,1,12,3.10754913,0.083333333,,,,,,,
বলতেন😁😁,1,1,12,3.10754913,0.083333333,,,,,,,
বলতো,2,2,31,2.806519134,0.064516129,,,,,,,
"বলতো,",1,1,63,3.10754913,0.015873016,,,,,,,
বলনি,1,1,67,3.10754913,0.014925373,,,,,,,
বলবার,1,1,116,3.10754913,0.00862069,,,,,,,
বলবে,6,6,269,2.329397879,0.022304833,,,,,,,
"বলবে,",1,1,20,3.10754913,0.05,,,,,,,
বলবে??????,1,1,34,3.10754913,0.029411765,,,,,,,
বলবে।,3,3,117,2.630427875,0.025641026,,,,,,,
বলবেন,5,5,177,2.408579125,0.028248588,,,,,,,
বলবেন?,2,2,36,2.806519134,0.055555556,,,,,,,
বলবেন।জিতাতেন,1,1,15,3.10754913,0.066666667,,,,,,,
বলবেননা,1,1,23,3.10754913,0.043478261,,,,,,,
বলবো,2,2,49,2.806519134,0.040816327,,,,,,,
বলল,3,3,65,2.630427875,0.046153846,,,,,,,
বললে,6,6,144,2.329397879,0.041666667,,,,,,,
বললেই,5,4,117,2.505489138,0.042735043,,,,,,,
বললেন,1,1,18,3.10754913,0.055555556,,,,,,,
"বললেন,",1,1,15,3.10754913,0.066666667,,,,,,,
বললেন?তবে,1,1,23,3.10754913,0.043478261,,,,,,,
বললো,1,1,83,3.10754913,0.012048193,,,,,,,
বলা,9,9,380,2.15330662,0.023684211,,,,,,,
বলাই,3,3,127,2.630427875,0.023622047,,,,,,,
বলাটা,1,1,53,3.10754913,0.018867925,,,,,,,
বলাটাই,1,1,20,3.10754913,0.05,,,,,,,
বলার,23,23,686,1.745821294,0.033527697,,,,,,,
বলাৎকারী,1,1,44,3.10754913,0.022727273,,,,,,,
"বলাৎকারী,",1,1,44,3.10754913,0.022727273,,,,,,,
বলি,4,4,82,2.505489138,0.048780488,,,,,,,
বলিষ্ঠ,1,1,14,3.10754913,0.071428571,,,,,,,
বলিস,2,1,58,3.10754913,0.034482759,,,,,,,
বলিয়েছে,1,1,20,3.10754913,0.05,,,,,,,
বলুন,6,6,139,2.329397879,0.043165468,,,,,,,
বলুন।গাল,1,1,21,3.10754913,0.047619048,,,,,,,
বলে,67,63,2170,1.30820858,0.030875576,,,,,,,
"বলে,",4,3,91,2.630427875,0.043956044,,,,,,,
বলে।,4,4,149,2.505489138,0.026845638,,,,,,,
বলেই,2,2,42,2.806519134,0.047619048,,,,,,,
বলেএকে,1,1,29,3.10754913,0.034482759,,,,,,,
বলেছ,1,1,12,3.10754913,0.083333333,,,,,,,
"বলেছি,",1,1,20,3.10754913,0.05,,,,,,,
বলেছিস,2,2,93,2.806519134,0.021505376,,,,,,,
বলেছে,6,6,194,2.329397879,0.030927835,,,,,,,
বলেছে...,1,1,27,3.10754913,0.037037037,,,,,,,
বলেছে।।।,1,1,38,3.10754913,0.026315789,,,,,,,
বলেছেন,6,6,117,2.329397879,0.051282051,,,,,,,
"বলেছেন,",2,2,24,2.806519134,0.083333333,,,,,,,
"বলেছেন,এবার",1,1,16,3.10754913,0.0625,,,,,,,
বলেছেন।,2,2,71,2.806519134,0.028169014,,,,,,,
"বলেছো,,এতো",1,1,11,3.10754913,0.090909091,,,,,,,
বলেছো।,2,2,93,2.806519134,0.021505376,,,,,,,
বলেন,6,6,224,2.329397879,0.026785714,,,,,,,
"বলেন,এই",1,1,83,3.10754913,0.012048193,,,,,,,
বলেন।,1,1,48,3.10754913,0.020833333,,,,,,,
বলেননি।,1,1,6,3.10754913,0.166666667,,,,,,,
বলেনা,1,1,26,3.10754913,0.038461538,,,,,,,
বলেনি,2,2,41,2.806519134,0.048780488,,,,,,,
"বলেনি,",1,1,116,3.10754913,0.00862069,,,,,,,
বলো,2,2,44,2.806519134,0.045454545,,,,,,,
"বলো,",2,2,50,2.806519134,0.04,,,,,,,
বলো।,2,2,64,2.806519134,0.03125,,,,,,,
"বলোনি,",1,1,26,3.10754913,0.038461538,,,,,,,
বলোবান,1,1,46,3.10754913,0.02173913,,,,,,,
বসতে,1,1,42,3.10754913,0.023809524,,,,,,,
বসন্ত,1,1,20,3.10754913,0.05,,,,,,,
"বসন্ত,",1,1,19,3.10754913,0.052631579,,,,,,,
বসবেন,1,1,17,3.10754913,0.058823529,,,,,,,
বসলে,2,2,57,2.806519134,0.035087719,,,,,,,
বসা,1,1,51,3.10754913,0.019607843,,,,,,,
বসাতে,1,1,14,3.10754913,0.071428571,,,,,,,
বসানো,1,1,9,3.10754913,0.111111111,,,,,,,
বসার,1,1,6,3.10754913,0.166666667,,,,,,,
বসিয়ে,1,1,15,3.10754913,0.066666667,,,,,,,
বসিয়েছে,1,1,61,3.10754913,0.016393443,,,,,,,
বসিয়ে,1,1,73,3.10754913,0.01369863,,,,,,,
বসিয়েছি।যাদের,1,1,16,3.10754913,0.0625,,,,,,,
বসু,6,6,155,2.329397879,0.038709677,,,,,,,
বসু???,1,1,43,3.10754913,0.023255814,,,,,,,
বসু।,1,1,18,3.10754913,0.055555556,,,,,,,
বসুর,1,1,24,3.10754913,0.041666667,,,,,,,
বসে,22,21,783,1.785329835,0.028097063,,,,,,,
বসেছিলেন,1,1,17,3.10754913,0.058823529,,,,,,,
বসেছে,1,1,14,3.10754913,0.071428571,,,,,,,
বসেছে।,1,1,44,3.10754913,0.022727273,,,,,,,
"বসেন,",1,1,31,3.10754913,0.032258065,,,,,,,
বস্।,1,1,18,3.10754913,0.055555556,,,,,,,
বস্❤❤,1,1,19,3.10754913,0.052631579,,,,,,,
বহন,3,3,134,2.630427875,0.02238806,,,,,,,
বহু,1,1,25,3.10754913,0.04,,,,,,,
বহুদিন,1,1,82,3.10754913,0.012195122,,,,,,,
বহুদেশিও,1,1,17,3.10754913,0.058823529,,,,,,,
বা,53,41,1830,1.494765273,0.028961749,,,,,,,
"বা""""""""""""""",1,1,4,3.10754913,0.25,,,,,,,
বা**,1,1,8,3.10754913,0.125,,,,,,,
বা***-***আ,1,1,15,3.10754913,0.066666667,,,,,,,
বা...,1,1,37,3.10754913,0.027027027,,,,,,,
বাঁচতে,1,1,11,3.10754913,0.090909091,,,,,,,
বাঁচব।,1,1,37,3.10754913,0.027027027,,,,,,,
বাঁচবে,1,1,43,3.10754913,0.023255814,,,,,,,
বাঁচবে।,1,1,26,3.10754913,0.038461538,,,,,,,
বাঁচবেন,1,1,6,3.10754913,0.166666667,,,,,,,
বাঁচবেন___,1,1,6,3.10754913,0.166666667,,,,,,,
বাঁচা,1,1,6,3.10754913,0.166666667,,,,,,,
বাঁচাও,4,3,50,2.630427875,0.08,,,,,,,
"বাঁচাও""স্লোগান",1,1,17,3.10754913,0.058823529,,,,,,,
বাঁচাতে,2,2,75,2.806519134,0.026666667,,,,,,,
বাঁড়ার,1,1,42,3.10754913,0.023809524,,,,,,,
বাংলা,16,15,391,1.931457871,0.040920716,,,,,,,
বাংলা।,1,1,79,3.10754913,0.012658228,,,,,,,
বাংলাতে,1,1,87,3.10754913,0.011494253,,,,,,,
বাংলাদেশ,4,4,147,2.505489138,0.027210884,,,,,,,
বাংলাদেশে,4,4,108,2.505489138,0.037037037,,,,,,,
বাংলাদেশের,5,5,184,2.408579125,0.027173913,,,,,,,
বাংলায়,5,5,222,2.408579125,0.022522523,,,,,,,
বাংলার,27,25,636,1.709609121,0.04245283,,,,,,,
বাংলায়,1,1,10,3.10754913,0.1,,,,,,,
বাই,2,1,31,3.10754913,0.064516129,,,,,,,
বাইরে,8,8,263,2.204459143,0.030418251,,,,,,,
বাইরে।,2,2,63,2.806519134,0.031746032,,,,,,,
বাইশ,1,1,23,3.10754913,0.043478261,,,,,,,
বাওড়া,1,1,32,3.10754913,0.03125,,,,,,,
বাক,1,1,67,3.10754913,0.014925373,,,,,,,
বাকি,4,4,163,2.505489138,0.024539877,,,,,,,
বাকি।,1,1,11,3.10754913,0.090909091,,,,,,,
বাকিরা,3,3,109,2.630427875,0.027522936,,,,,,,
বাক্যবাণ,1,1,73,3.10754913,0.01369863,,,,,,,
বাগানে,1,1,19,3.10754913,0.052631579,,,,,,,
বাগের,1,1,30,3.10754913,0.033333333,,,,,,,
বাঙচোত,1,1,11,3.10754913,0.090909091,,,,,,,
বাঙলা,2,2,45,2.806519134,0.044444444,,,,,,,
বাঙলার,3,2,58,2.806519134,0.051724138,,,,,,,
বাঙালি,7,7,230,2.26245109,0.030434783,,,,,,,
বাঙালি)😢,1,1,21,3.10754913,0.047619048,,,,,,,
বাঙালির,4,4,35,2.505489138,0.114285714,,,,,,,
বাঙালিরা,1,1,10,3.10754913,0.1,,,,,,,
বাঙালী,2,2,26,2.806519134,0.076923077,,,,,,,
বাঙ্গালী,1,1,79,3.10754913,0.012658228,,,,,,,
বাচনভঙগি,1,1,32,3.10754913,0.03125,,,,,,,
বাচনভঙগী,1,1,13,3.10754913,0.076923077,,,,,,,
বাচনসইলি,1,1,21,3.10754913,0.047619048,,,,,,,
বাচলে,1,1,10,3.10754913,0.1,,,,,,,
বাচাইলো,1,1,29,3.10754913,0.034482759,,,,,,,
বাচাতে,1,1,10,3.10754913,0.1,,,,,,,
বাচিয়ে,1,1,9,3.10754913,0.111111111,,,,,,,
বাচ্চা,5,5,102,2.408579125,0.049019608,,,,,,,
বাচ্চা।,1,1,4,3.10754913,0.25,,,,,,,
বাচ্চার,1,1,6,3.10754913,0.166666667,,,,,,,
বাচ্চারা,1,1,42,3.10754913,0.023809524,,,,,,,
বাচ্ছা,1,1,33,3.10754913,0.03030303,,,,,,,
বাজ,1,1,43,3.10754913,0.023255814,,,,,,,
বাজপাখি,1,1,19,3.10754913,0.052631579,,,,,,,
বাজার,1,1,4,3.10754913,0.25,,,,,,,
বাজি,1,1,8,3.10754913,0.125,,,,,,,
বাজিয়ে,1,1,21,3.10754913,0.047619048,,,,,,,
বাজে,8,8,233,2.204459143,0.034334764,,,,,,,
বাজেভাবে,1,1,53,3.10754913,0.018867925,,,,,,,
বাট,1,1,15,3.10754913,0.066666667,,,,,,,
বাটপারি,1,1,6,3.10754913,0.166666667,,,,,,,
বাড়ছে,1,1,29,3.10754913,0.034482759,,,,,,,
বাড়বে,1,1,33,3.10754913,0.03030303,,,,,,,
বাড়ানো,2,2,129,2.806519134,0.015503876,,,,,,,
বাড়ানোর,2,2,57,2.806519134,0.035087719,,,,,,,
বাড়াবাড়ি,2,2,130,2.806519134,0.015384615,,,,,,,
বাড়ালে,1,1,20,3.10754913,0.05,,,,,,,
বাড়ি,7,4,184,2.505489138,0.038043478,,,,,,,
"বাড়ি,",1,1,29,3.10754913,0.034482759,,,,,,,
বাড়িতে,4,4,89,2.505489138,0.04494382,,,,,,,
বাড়ির,7,6,131,2.329397879,0.053435115,,,,,,,
বাণী।,1,1,18,3.10754913,0.055555556,,,,,,,
বাত,1,1,33,3.10754913,0.03030303,,,,,,,
বাতিল,4,3,66,2.630427875,0.060606061,,,,,,,
বাদ,3,3,50,2.630427875,0.06,,,,,,,
বাদই,1,1,51,3.10754913,0.019607843,,,,,,,
বাদরের,1,1,7,3.10754913,0.142857143,,,,,,,
"বাদি,",1,1,8,3.10754913,0.125,,,,,,,
বাদিতার,1,1,48,3.10754913,0.020833333,,,,,,,
বাদী,1,1,20,3.10754913,0.05,,,,,,,
বাধা,2,1,42,3.10754913,0.047619048,,,,,,,
বাধ্য,3,3,54,2.630427875,0.055555556,,,,,,,
বান,1,1,5,3.10754913,0.2,,,,,,,
বানচোতদের,1,1,15,3.10754913,0.066666667,,,,,,,
বানর,1,1,6,3.10754913,0.166666667,,,,,,,
বানাচ্ছে,1,1,11,3.10754913,0.090909091,,,,,,,
বানানো,3,3,269,2.630427875,0.011152416,,,,,,,
"বানানো,বোঝাই",1,1,83,3.10754913,0.012048193,,,,,,,
বানানোর,1,1,36,3.10754913,0.027777778,,,,,,,
বানাবেন,1,1,20,3.10754913,0.05,,,,,,,
বানায়।,1,1,37,3.10754913,0.027027027,,,,,,,
বানালো,1,1,11,3.10754913,0.090909091,,,,,,,
বানিও,1,1,41,3.10754913,0.024390244,,,,,,,
বানিয়ে,2,2,34,2.806519134,0.058823529,,,,,,,
বানিয়েছে।,1,1,8,3.10754913,0.125,,,,,,,
বানিয়ে,3,3,75,2.630427875,0.04,,,,,,,
বানিয়েছে,1,1,11,3.10754913,0.090909091,,,,,,,
বানিয়েছে?পার্লামেন্ট,1,1,51,3.10754913,0.019607843,,,,,,,
বানিয়েছেন।,1,1,22,3.10754913,0.045454545,,,,,,,
বানুরি,1,1,6,3.10754913,0.166666667,,,,,,,
"বান্ধব,",1,1,119,3.10754913,0.008403361,,,,,,,
বান্ধবী,1,1,12,3.10754913,0.083333333,,,,,,,
বাপ,7,7,126,2.26245109,0.055555556,,,,,,,
"বাপ,",1,1,19,3.10754913,0.052631579,,,,,,,
বাপগিরি,1,1,53,3.10754913,0.018867925,,,,,,,
বাপি,1,1,16,3.10754913,0.0625,,,,,,,
বাপু,1,1,33,3.10754913,0.03030303,,,,,,,
"বাপু""।",2,2,24,2.806519134,0.083333333,,,,,,,
বাপু।,1,1,14,3.10754913,0.071428571,,,,,,,
বাপের,19,19,490,1.828795529,0.03877551,,,,,,,
বাপের।,1,1,11,3.10754913,0.090909091,,,,,,,
বাপেরআর,1,1,11,3.10754913,0.090909091,,,,,,,
বাববা,1,1,42,3.10754913,0.023809524,,,,,,,
বাবা,41,35,673,1.563481085,0.060921248,,,,,,,
বাবা!,1,1,18,3.10754913,0.055555556,,,,,,,
বাবা!-,1,1,18,3.10754913,0.055555556,,,,,,,
"বাবা,",3,3,56,2.630427875,0.053571429,,,,,,,
বাবা-মেয়ের,1,1,29,3.10754913,0.034482759,,,,,,,
বাবাকে,2,2,57,2.806519134,0.035087719,,,,,,,
বাবাজী,1,1,32,3.10754913,0.03125,,,,,,,
বাবাদের,1,1,33,3.10754913,0.03030303,,,,,,,
বাবার,17,14,357,1.961421094,0.047619048,,,,,,,
বাবার।,1,1,18,3.10754913,0.055555556,,,,,,,
বাবারা,1,1,7,3.10754913,0.142857143,,,,,,,
বাবু,9,9,300,2.15330662,0.03,,,,,,,
"বাবু,",1,1,28,3.10754913,0.035714286,,,,,,,
"বাবু,আপনার",1,1,31,3.10754913,0.032258065,,,,,,,
বাবু।,1,1,6,3.10754913,0.166666667,,,,,,,
বাবুকে,1,1,18,3.10754913,0.055555556,,,,,,,
বাবুর,3,2,31,2.806519134,0.096774194,,,,,,,
বাবুরা,1,1,21,3.10754913,0.047619048,,,,,,,
বাম,4,3,92,2.630427875,0.043478261,,,,,,,
বামপন্থীদের,1,1,18,3.10754913,0.055555556,,,,,,,
বামফ্রণ্ট,1,1,11,3.10754913,0.090909091,,,,,,,
বামফ্রন্ট,1,1,12,3.10754913,0.083333333,,,,,,,
বায়না,1,1,15,3.10754913,0.066666667,,,,,,,
বার,17,13,395,1.993605777,0.043037975,,,,,,,
বারবার,1,1,80,3.10754913,0.0125,,,,,,,
বারাঙ্গনা,1,1,14,3.10754913,0.071428571,,,,,,,
বারাসাত,1,1,15,3.10754913,0.066666667,,,,,,,
বারে,1,1,29,3.10754913,0.034482759,,,,,,,
বারোটা,1,1,21,3.10754913,0.047619048,,,,,,,
বার্তা,2,2,43,2.806519134,0.046511628,,,,,,,
বাল,4,4,60,2.505489138,0.066666667,,,,,,,
বালদের,2,1,7,3.10754913,0.285714286,,,,,,,
বালি,1,1,27,3.10754913,0.037037037,,,,,,,
"বালি,",1,1,26,3.10754913,0.038461538,,,,,,,
বালিকা,1,1,58,3.10754913,0.017241379,,,,,,,
বালিশ,3,3,60,2.630427875,0.05,,,,,,,
বালিশে,1,1,20,3.10754913,0.05,,,,,,,
বালুবাসে,1,1,16,3.10754913,0.0625,,,,,,,
বালের,2,2,28,2.806519134,0.071428571,,,,,,,
বাস,8,7,98,2.26245109,0.081632653,,,,,,,
বাসতে,1,1,53,3.10754913,0.018867925,,,,,,,
বাসি,1,1,43,3.10754913,0.023255814,,,,,,,
বাসেনা,1,1,60,3.10754913,0.016666667,,,,,,,
"বাসেনা,,",1,1,54,3.10754913,0.018518519,,,,,,,
বাস্তব,6,6,231,2.329397879,0.025974026,,,,,,,
"বাস্তব,",1,1,9,3.10754913,0.111111111,,,,,,,
বাস্তবটা,1,1,48,3.10754913,0.020833333,,,,,,,
বাস্তবে,1,1,37,3.10754913,0.027027027,,,,,,,
বাস্তবের,1,1,62,3.10754913,0.016129032,,,,,,,
বাহ,3,1,8,3.10754913,0.375,,,,,,,
বাহিরে,1,1,13,3.10754913,0.076923077,,,,,,,
"বাহিরে,",1,1,13,3.10754913,0.076923077,,,,,,,
বাহুবলি,1,1,11,3.10754913,0.090909091,,,,,,,
বাহুল্লো....,1,1,72,3.10754913,0.013888889,,,,,,,
বাহ্,4,4,147,2.505489138,0.027210884,,,,,,,
বাহ্!,1,1,26,3.10754913,0.038461538,,,,,,,
বাহ্!!,1,1,62,3.10754913,0.016129032,,,,,,,
বাহ্।মোদীর,1,1,30,3.10754913,0.033333333,,,,,,,
বাড়ছে,1,1,18,3.10754913,0.055555556,,,,,,,
বাড়ত,1,1,41,3.10754913,0.024390244,,,,,,,
বাড়তি,1,1,126,3.10754913,0.007936508,,,,,,,
বাড়বাড়ির,1,1,126,3.10754913,0.007936508,,,,,,,
বাড়াই,1,1,7,3.10754913,0.142857143,,,,,,,
বাড়াতে,1,1,6,3.10754913,0.166666667,,,,,,,
বাড়ি,6,3,91,2.630427875,0.065934066,,,,,,,
বাড়িঘর,1,1,37,3.10754913,0.027027027,,,,,,,
বাড়িতে,1,1,23,3.10754913,0.043478261,,,,,,,
বাড়ির,2,2,79,2.806519134,0.025316456,,,,,,,
বাড়িয়ে,1,1,52,3.10754913,0.019230769,,,,,,,
বাড়ীর,2,1,116,3.10754913,0.017241379,,,,,,,
বি,5,3,112,2.630427875,0.044642857,,,,,,,
বি.এস.এফ,1,1,23,3.10754913,0.043478261,,,,,,,
বিকল্প,1,1,33,3.10754913,0.03030303,,,,,,,
বিকাশ',1,1,28,3.10754913,0.035714286,,,,,,,
বিকিয়ে,1,1,16,3.10754913,0.0625,,,,,,,
বিকৃত,1,1,43,3.10754913,0.023255814,,,,,,,
বিকৃতমস্তিষ্কের,1,1,53,3.10754913,0.018867925,,,,,,,
বিকৃতি,1,1,21,3.10754913,0.047619048,,,,,,,
বিক্রি,3,3,151,2.630427875,0.01986755,,,,,,,
বিক্ষোভ,1,1,27,3.10754913,0.037037037,,,,,,,
বিখ‍্যাত।,2,1,12,3.10754913,0.166666667,,,,,,,
বিগত,1,1,24,3.10754913,0.041666667,,,,,,,
বিগলিত,1,1,51,3.10754913,0.019607843,,,,,,,
বিচলিত,2,2,60,2.806519134,0.033333333,,,,,,,
বিচার,10,7,249,2.26245109,0.040160643,,,,,,,
বিচার।,1,1,20,3.10754913,0.05,,,,,,,
বিচারপতি,1,1,10,3.10754913,0.1,,,,,,,
বিচারাধীন,1,1,9,3.10754913,0.111111111,,,,,,,
"বিচি,",1,1,6,3.10754913,0.166666667,,,,,,,
বিচিত্রর,1,1,3,3.10754913,0.333333333,,,,,,,
বিচ্ছুরণ,1,1,39,3.10754913,0.025641026,,,,,,,
বিচ্যুতি,1,1,10,3.10754913,0.1,,,,,,,
বিছানা,1,1,35,3.10754913,0.028571429,,,,,,,
বিছানায়,1,1,53,3.10754913,0.018867925,,,,,,,
বিছুটি,1,1,17,3.10754913,0.058823529,,,,,,,
বিজনেস,1,1,29,3.10754913,0.034482759,,,,,,,
বিজেপি,14,11,413,2.066156445,0.033898305,,,,,,,
বিজেপিকে,1,1,32,3.10754913,0.03125,,,,,,,
"বিজেপিতে,",1,1,29,3.10754913,0.034482759,,,,,,,
বিজেপির,2,2,62,2.806519134,0.032258065,,,,,,,
বিজ্ঞাপন,1,1,18,3.10754913,0.055555556,,,,,,,
বিড়াল,1,1,33,3.10754913,0.03030303,,,,,,,
বিদায়,2,2,105,2.806519134,0.019047619,,,,,,,
বিদায়,1,1,19,3.10754913,0.052631579,,,,,,,
বিদেশ,2,2,33,2.806519134,0.060606061,,,,,,,
বিদেশি,1,1,10,3.10754913,0.1,,,,,,,
বিদেশের,1,1,35,3.10754913,0.028571429,,,,,,,
বিদ্বজ্জন,1,1,18,3.10754913,0.055555556,,,,,,,
বিদ্যালয়ের,1,1,33,3.10754913,0.03030303,,,,,,,
বিধবা,2,2,21,2.806519134,0.095238095,,,,,,,
বিধানসভা,1,1,41,3.10754913,0.024390244,,,,,,,
বিধায়কের,1,1,10,3.10754913,0.1,,,,,,,
বিধায়ক,1,1,16,3.10754913,0.0625,,,,,,,
বিনাশ,1,1,19,3.10754913,0.052631579,,,,,,,
বিনিময়,1,1,53,3.10754913,0.018867925,,,,,,,
বিনিয়োগ,1,1,34,3.10754913,0.029411765,,,,,,,
বিনিয়োগ,1,1,29,3.10754913,0.034482759,,,,,,,
বিনয়,1,1,20,3.10754913,0.05,,,,,,,
বিপক্ষে.,1,1,17,3.10754913,0.058823529,,,,,,,
বিপদজনক।,1,1,7,3.10754913,0.142857143,,,,,,,
বিপদে,1,1,29,3.10754913,0.034482759,,,,,,,
বিপদের,1,1,20,3.10754913,0.05,,,,,,,
বিপন্ন,1,1,17,3.10754913,0.058823529,,,,,,,
বিপরীতে,1,1,37,3.10754913,0.027027027,,,,,,,
বিপ্লবী,1,1,25,3.10754913,0.04,,,,,,,
বিবরণ,1,1,104,3.10754913,0.009615385,,,,,,,
বিবাদ,1,1,18,3.10754913,0.055555556,,,,,,,
বিবাহিত,1,1,8,3.10754913,0.125,,,,,,,
