word,word_count,doc_count,doc_len,idf,tf,tf-idf
পাব।বাকী,1,1,14,3.605951158,0.071428571,0.25756794
পাবই।,1,1,32,3.605951158,0.03125,0.112685974
পাবত,2,2,28,3.304921162,0.071428571,0.236065797
পাবলে,1,1,11,3.605951158,0.090909091,0.327813742
পাবলৈ,1,1,7,3.605951158,0.142857143,0.51513588
পাবলৈ।,1,1,11,3.605951158,0.090909091,0.327813742
পাবা,2,2,7,3.304921162,0.285714286,0.944263189
পাবি,6,6,64,2.827799907,0.09375,0.265106241
"পাবি,",1,1,10,3.605951158,0.1,0.360595116
"পাবি,বহি",1,1,10,3.605951158,0.1,0.360595116
পাবি।,1,1,11,3.605951158,0.090909091,0.327813742
পাবেই,1,1,7,3.605951158,0.142857143,0.51513588
পাব্লিক,1,1,36,3.605951158,0.027777778,0.10016531
পাব্লিষিটি,1,1,6,3.605951158,0.166666667,0.60099186
পাবৰ,1,1,16,3.605951158,0.0625,0.225371947
পাভত,1,1,11,3.605951158,0.090909091,0.327813742
পাম,6,6,84,2.827799907,0.071428571,0.201985708
পাম।,4,4,86,3.003891166,0.046511628,0.139715868
পায়,4,4,53,3.003891166,0.075471698,0.226708767
পায়।,3,3,54,3.128829903,0.055555556,0.173823883
পায়খানা,1,1,12,3.605951158,0.083333333,0.30049593
পায়খানাই,1,1,8,3.605951158,0.125,0.450743895
পায়খানাৰ,1,1,7,3.605951158,0.142857143,0.51513588
পারবো,1,1,19,3.605951158,0.052631579,0.189786903
পারলাম,1,1,13,3.605951158,0.076923077,0.277380858
"পারে,তার",1,1,12,3.605951158,0.083333333,0.30049593
পাল,1,1,18,3.605951158,0.055555556,0.20033062
পালট,2,2,15,3.304921162,0.133333333,0.440656155
পালা,1,1,8,3.605951158,0.125,0.450743895
পালি,4,4,30,3.003891166,0.133333333,0.400518822
পালি.,1,1,10,3.605951158,0.1,0.360595116
পালু,2,2,52,3.304921162,0.038461538,0.127112352
পালে,28,27,306,2.174587393,0.091503268,0.198981853
"পালে,",1,1,17,3.605951158,0.058823529,0.212114774
পালে?,1,1,5,3.605951158,0.2,0.721190232
পালে।,4,4,38,3.003891166,0.105263158,0.31619907
পালেই,1,1,8,3.605951158,0.125,0.450743895
পালেও,1,1,4,3.605951158,0.25,0.901487789
পালেহে,1,1,18,3.605951158,0.055555556,0.20033062
পালে😀,1,1,11,3.605951158,0.090909091,0.327813742
পালো,12,12,123,2.526769912,0.097560976,0.246514138
পালো!,1,1,12,3.605951158,0.083333333,0.30049593
"পালো,",1,1,20,3.605951158,0.05,0.180297558
"পালো,,",1,1,16,3.605951158,0.0625,0.225371947
পালো..,1,1,7,3.605951158,0.142857143,0.51513588
পালো।,3,3,25,3.128829903,0.12,0.375459588
পালো।মতলবি,1,1,12,3.605951158,0.083333333,0.30049593
পালোঁ,4,4,55,3.003891166,0.072727273,0.218464812
পালোঁ....,1,1,9,3.605951158,0.111111111,0.40066124
পালোহেতেঁন…,1,1,13,3.605951158,0.076923077,0.277380858
পালোৱেই।,1,1,7,3.605951158,0.142857143,0.51513588
পাল্টা,1,1,15,3.605951158,0.066666667,0.240396744
পাল্লা,1,1,11,3.605951158,0.090909091,0.327813742
পাশান,1,1,21,3.605951158,0.047619048,0.17171196
পাষ।,1,1,13,3.605951158,0.076923077,0.277380858
পাষণ্ড,1,1,4,3.605951158,0.25,0.901487789
পাষ্টিকৰ,1,1,11,3.605951158,0.090909091,0.327813742
পাহাৰৰ,1,1,13,3.605951158,0.076923077,0.277380858
পাহোয়াল,1,1,17,3.605951158,0.058823529,0.212114774
পাহৰি,8,7,121,2.760853118,0.066115702,0.182535743
পাহৰিছে,1,1,13,3.605951158,0.076923077,0.277380858
পাহৰিলে,3,3,42,3.128829903,0.071428571,0.22348785
পায়,9,9,102,2.651708648,0.088235294,0.233974292
পায়....,1,1,8,3.605951158,0.125,0.450743895
পায়।,2,2,17,3.304921162,0.117647059,0.388814254
"পায়।""",1,1,8,3.605951158,0.125,0.450743895
পায়।🤣🤣🤣,1,1,16,3.605951158,0.0625,0.225371947
পায়॥,1,1,7,3.605951158,0.142857143,0.51513588
পায়৷,1,1,9,3.605951158,0.111111111,0.40066124
পাৰ,9,9,128,2.651708648,0.0703125,0.186448264
পাৰচনেলি,1,1,15,3.605951158,0.066666667,0.240396744
পাৰছন,1,1,11,3.605951158,0.090909091,0.327813742
পাৰটিৰ,1,1,14,3.605951158,0.071428571,0.25756794
পাৰথী,1,1,11,3.605951158,0.090909091,0.327813742
পাৰবেন,1,1,3,3.605951158,0.333333333,1.201983719
পাৰমাণৱিক,1,1,10,3.605951158,0.1,0.360595116
পাৰলি,1,1,31,3.605951158,0.032258065,0.116321005
পাৰা,1,1,7,3.605951158,0.142857143,0.51513588
পাৰাৱেই,1,1,14,3.605951158,0.071428571,0.25756794
পাৰি,11,11,163,2.564558472,0.067484663,0.173068363
"পাৰি,এজোপা",1,1,19,3.605951158,0.052631579,0.189786903
পাৰি।,1,1,14,3.605951158,0.071428571,0.25756794
পাৰিচা,1,1,15,3.605951158,0.066666667,0.240396744
পাৰিছে,3,3,34,3.128829903,0.088235294,0.276073227
পাৰিছে?,1,1,27,3.605951158,0.037037037,0.133553747
পাৰিছেনে,1,1,7,3.605951158,0.142857143,0.51513588
পাৰিনেকি,1,1,13,3.605951158,0.076923077,0.277380858
পাৰিব,17,17,205,2.375502236,0.082926829,0.196992868
পাৰিব!,1,1,13,3.605951158,0.076923077,0.277380858
পাৰিব।,4,4,51,3.003891166,0.078431373,0.235599307
পাৰিব।কিন্তুু,1,1,13,3.605951158,0.076923077,0.277380858
পাৰিবনে,1,1,18,3.605951158,0.055555556,0.20033062
পাৰিবলে।,1,1,5,3.605951158,0.2,0.721190232
পাৰিবলৈ,1,1,6,3.605951158,0.166666667,0.60099186
পাৰিবা,2,2,23,3.304921162,0.086956522,0.287384449
পাৰিবি।,2,2,26,3.304921162,0.076923077,0.254224705
পাৰিম,3,3,39,3.128829903,0.076923077,0.240679223
পাৰিম',1,1,6,3.605951158,0.166666667,0.60099186
পাৰিম।,1,1,6,3.605951158,0.166666667,0.60099186
পাৰিলা,1,1,21,3.605951158,0.047619048,0.17171196
পাৰিলে,21,21,287,2.283731863,0.073170732,0.167102331
"পাৰিলে,",1,1,7,3.605951158,0.142857143,0.51513588
পাৰিৱ,1,1,14,3.605951158,0.071428571,0.25756794
পাৰে,37,37,491,2.037749433,0.075356415,0.153557493
"পাৰে,",8,4,104,3.003891166,0.076923077,0.231068551
পাৰে..,1,1,10,3.605951158,0.1,0.360595116
পাৰে....,1,1,28,3.605951158,0.035714286,0.12878397
পাৰে।,6,6,64,2.827799907,0.09375,0.265106241
পাৰেনে,1,1,5,3.605951158,0.2,0.721190232
পাৰে৷,1,1,15,3.605951158,0.066666667,0.240396744
পাৰো,3,3,39,3.128829903,0.076923077,0.240679223
পাৰোঁ,1,1,33,3.605951158,0.03030303,0.109271247
পাৰোঁ।,1,1,10,3.605951158,0.1,0.360595116
পাৰ্ট,1,1,31,3.605951158,0.032258065,0.116321005
পাৰ্টি,6,6,72,2.827799907,0.083333333,0.235649992
পাৰ্টি।,1,1,8,3.605951158,0.125,0.450743895
পাৰ্টিত,1,1,11,3.605951158,0.090909091,0.327813742
পাৰ্টী,2,2,37,3.304921162,0.054054054,0.178644387
পাৰ্তি,1,1,7,3.605951158,0.142857143,0.51513588
পাৰ্থক্য,4,4,59,3.003891166,0.06779661,0.203653638
পাৰ্থক্য।,2,2,14,3.304921162,0.142857143,0.472131595
পাৰ্থক্যই,1,1,15,3.605951158,0.066666667,0.240396744
পাৰ্থনাতোঁ,1,1,7,3.605951158,0.142857143,0.51513588
পাৰ্থি,1,1,31,3.605951158,0.032258065,0.116321005
পাৰ্বননলৈ,1,1,13,3.605951158,0.076923077,0.277380858
পাৰ্শ্ব,1,1,20,3.605951158,0.05,0.180297558
পাৰৰ,2,2,30,3.304921162,0.066666667,0.220328077
"পাৰৰ""",2,1,20,3.605951158,0.1,0.360595116
পাৱ,1,1,12,3.605951158,0.083333333,0.30049593
পি,9,9,505,2.651708648,0.017821782,0.047258174
পি.,2,2,45,3.304921162,0.044444444,0.146885385
পিক,2,2,25,3.304921162,0.08,0.264393693
পিচ,2,1,4,3.605951158,0.5,1.802975579
পিচত,2,2,26,3.304921162,0.076923077,0.254224705
পিচৰ,1,1,24,3.605951158,0.041666667,0.150247965
পিছ,3,3,43,3.128829903,0.069767442,0.218290458
পিছকৈ,1,1,5,3.605951158,0.2,0.721190232
পিছত,21,21,283,2.283731863,0.074204947,0.169464202
পিছতহে,1,1,9,3.605951158,0.111111111,0.40066124
পিছতে,1,1,8,3.605951158,0.125,0.450743895
পিছতেই,1,1,31,3.605951158,0.032258065,0.116321005
পিছতো,2,2,21,3.304921162,0.095238095,0.314754396
পিছদিনা,2,2,24,3.304921162,0.083333333,0.275410097
পিছপাপাল,1,1,6,3.605951158,0.166666667,0.60099186
পিছপৰা,1,1,10,3.605951158,0.1,0.360595116
পিছফালে,2,2,28,3.304921162,0.071428571,0.236065797
পিছফালৰ,2,2,35,3.304921162,0.057142857,0.188852638
পিছলৈ,3,3,54,3.128829903,0.055555556,0.173823883
পিছলৈ।,1,1,5,3.605951158,0.2,0.721190232
পিছুৱাই,1,1,14,3.605951158,0.071428571,0.25756794
পিছে,15,14,143,2.459823122,0.104895105,0.258023404
পিছৰ,1,1,9,3.605951158,0.111111111,0.40066124
পিটন,4,4,54,3.003891166,0.074074074,0.222510457
পিটিব,2,2,17,3.304921162,0.117647059,0.388814254
পিটিম,1,1,16,3.605951158,0.0625,0.225371947
পিঠক,1,1,11,3.605951158,0.090909091,0.327813742
পিঠা,1,1,7,3.605951158,0.142857143,0.51513588
পিঠি,1,1,4,3.605951158,0.25,0.901487789
পিঠিত,1,1,5,3.605951158,0.2,0.721190232
পিত,2,2,13,3.304921162,0.153846154,0.50844941
পিতন,1,1,13,3.605951158,0.076923077,0.277380858
পিতিকি,1,1,15,3.605951158,0.066666667,0.240396744
পিতিম,2,2,10,3.304921162,0.2,0.660984232
পিতিৱ,1,1,8,3.605951158,0.125,0.450743895
পিতৃ,1,1,14,3.605951158,0.071428571,0.25756794
পিনধী,1,1,12,3.605951158,0.083333333,0.30049593
পিনেও,1,1,15,3.605951158,0.066666667,0.240396744
পিন্দিচে,1,1,3,3.605951158,0.333333333,1.201983719
পিন্ধন,1,1,12,3.605951158,0.083333333,0.30049593
পিন্ধা,13,13,139,2.492007805,0.09352518,0.233065478
পিন্ধাত,2,2,23,3.304921162,0.086956522,0.287384449
পিন্ধাতকৈ,1,1,6,3.605951158,0.166666667,0.60099186
পিন্ধাৰো,1,1,13,3.605951158,0.076923077,0.277380858
পিন্ধি,16,16,189,2.401831175,0.084656085,0.203329623
পিন্ধিছা,1,1,15,3.605951158,0.066666667,0.240396744
পিন্ধিছে,6,6,55,2.827799907,0.109090909,0.308487263
পিন্ধিব,3,3,33,3.128829903,0.090909091,0.284439082
"পিন্ধিব,ৰাতিলৈকে",1,1,18,3.605951158,0.055555556,0.20033062
পিন্ধিব.....😢,1,1,16,3.605951158,0.0625,0.225371947
পিন্ধিব৷,1,1,5,3.605951158,0.2,0.721190232
পিন্ধিলেই,1,1,7,3.605951158,0.142857143,0.51513588
পিন্ধে,7,7,69,2.760853118,0.101449275,0.280086548
পিন্ধো,1,1,13,3.605951158,0.076923077,0.277380858
পিবিআই,1,1,9,3.605951158,0.111111111,0.40066124
পিয়াজ,1,1,16,3.605951158,0.0625,0.225371947
পিযুষ,1,1,33,3.605951158,0.03030303,0.109271247
পিশাচেনি,1,1,2,3.605951158,0.5,1.802975579
পিশাছনী,1,1,2,3.605951158,0.5,1.802975579
পিষ্টলে,1,1,10,3.605951158,0.1,0.360595116
পিয়াজ,1,1,17,3.605951158,0.058823529,0.212114774
পিয়াহ,2,2,34,3.304921162,0.058823529,0.194407127
পিয়ে,1,1,22,3.605951158,0.045454545,0.163906871
পিৰ,2,2,20,3.304921162,0.1,0.330492116
পিৰাই,1,1,7,3.605951158,0.142857143,0.51513588
পিৰাতে,1,1,10,3.605951158,0.1,0.360595116
পীযুষ,1,1,12,3.605951158,0.083333333,0.30049593
পু,1,1,5,3.605951158,0.2,0.721190232
পুঁহি,1,1,24,3.605951158,0.041666667,0.150247965
পুকৰ,1,1,4,3.605951158,0.25,0.901487789
পুকৰত,1,1,5,3.605951158,0.2,0.721190232
পুকৰৰ,3,3,22,3.128829903,0.136363636,0.426658623
পুখুৰীত,1,1,7,3.605951158,0.142857143,0.51513588
পুখুৰীৰ,1,1,6,3.605951158,0.166666667,0.60099186
পুজা,1,1,21,3.605951158,0.047619048,0.17171196
পুটকি,1,1,5,3.605951158,0.2,0.721190232
পুটি,1,1,10,3.605951158,0.1,0.360595116
পুতা,1,1,5,3.605951158,0.2,0.721190232
পুতাক,1,1,5,3.605951158,0.2,0.721190232
পুতেক,1,1,10,3.605951158,0.1,0.360595116
পুতেকে,1,1,18,3.605951158,0.055555556,0.20033062
পুতেকেও,1,1,12,3.605951158,0.083333333,0.30049593
পুত্রহে,1,1,34,3.605951158,0.029411765,0.106057387
পুত্ৰ,1,1,9,3.605951158,0.111111111,0.40066124
পুনৰ,3,3,49,3.128829903,0.06122449,0.191561014
পুনৰাই,1,1,22,3.605951158,0.045454545,0.163906871
পুরাই,2,2,7,3.304921162,0.285714286,0.944263189
পুলিচ,12,12,163,2.526769912,0.073619632,0.186019871
পুলিচক,1,1,6,3.605951158,0.166666667,0.60099186
পুলিচকে,1,1,14,3.605951158,0.071428571,0.25756794
পুলিচে,3,3,46,3.128829903,0.065217391,0.204054124
পুলিচেই,1,1,20,3.605951158,0.05,0.180297558
পুলিচৰ,5,5,39,2.906981153,0.128205128,0.372689891
পুলিছজন,1,1,16,3.605951158,0.0625,0.225371947
পুলিছে।,1,1,11,3.605951158,0.090909091,0.327813742
পুলিশ,1,1,11,3.605951158,0.090909091,0.327813742
পুলুক,1,1,26,3.605951158,0.038461538,0.138690429
পুল্টা,1,1,12,3.605951158,0.083333333,0.30049593
পুষ্ট,1,1,3,3.605951158,0.333333333,1.201983719
পুহিবলৈ,1,1,5,3.605951158,0.2,0.721190232
পুৰণ,2,2,25,3.304921162,0.08,0.264393693
পুৰণি,4,4,36,3.003891166,0.111111111,0.333765685
পুৰনা,1,1,13,3.605951158,0.076923077,0.277380858
পুৰনি,2,2,33,3.304921162,0.060606061,0.200298252
পুৰনৰ,1,1,18,3.605951158,0.055555556,0.20033062
পুৰস্কাৰ,1,1,18,3.605951158,0.055555556,0.20033062
পুৰা,2,2,24,3.304921162,0.083333333,0.275410097
পুৰি,2,2,22,3.304921162,0.090909091,0.300447378
পুৰিছে,2,2,6,3.304921162,0.333333333,1.101640387
পুৰুষ,9,9,115,2.651708648,0.07826087,0.207525025
পুৰুষক,1,1,22,3.605951158,0.045454545,0.163906871
পুৰুষসকলো,1,1,14,3.605951158,0.071428571,0.25756794
পুৰুষে,3,3,34,3.128829903,0.088235294,0.276073227
পুৰুষো,1,1,11,3.605951158,0.090909091,0.327813742
পুৰুষৰ,1,1,21,3.605951158,0.047619048,0.17171196
পুৰুষৰে,1,1,22,3.605951158,0.045454545,0.163906871
পুৱা,4,4,49,3.003891166,0.081632653,0.245215605
পূজা,6,6,78,2.827799907,0.076923077,0.21752307
পূজাক,1,1,16,3.605951158,0.0625,0.225371947
পূজাৰী,1,1,17,3.605951158,0.058823529,0.212114774
পূণ,2,1,16,3.605951158,0.125,0.450743895
পূবালী,2,2,14,3.304921162,0.142857143,0.472131595
"পূবালী,",1,1,12,3.605951158,0.083333333,0.30049593
পূৰণ,3,3,38,3.128829903,0.078947368,0.247012887
পূৰ্ণ,2,2,34,3.304921162,0.058823529,0.194407127
পূৰ্ণিমা,1,1,20,3.605951158,0.05,0.180297558
পূৰ্ব,2,2,26,3.304921162,0.076923077,0.254224705
পূৰ্ববংগ,1,1,12,3.605951158,0.083333333,0.30049593
পূৰ্বালীয়ে,1,1,14,3.605951158,0.071428571,0.25756794
পৃঠক,1,1,21,3.605951158,0.047619048,0.17171196
পৃথক,1,1,9,3.605951158,0.111111111,0.40066124
পৃথিবীখনক,1,1,14,3.605951158,0.071428571,0.25756794
পৃথিবীত,2,2,18,3.304921162,0.111111111,0.367213462
পৃথিবীবাসীয়ে,1,1,14,3.605951158,0.071428571,0.25756794
পৃথিবীৰ,1,1,6,3.605951158,0.166666667,0.60099186
পৃথিৱীত,6,6,68,2.827799907,0.088235294,0.249511757
পৃথিৱীলৈ,1,1,15,3.605951158,0.066666667,0.240396744
পৃথিৱীৰ,4,4,44,3.003891166,0.090909091,0.273081015
পে,4,2,36,3.304921162,0.111111111,0.367213462
পেংকল,3,2,34,3.304921162,0.088235294,0.291610691
পেক,1,1,12,3.605951158,0.083333333,0.30049593
পেকাই,1,1,12,3.605951158,0.083333333,0.30049593
পেঙ,1,1,21,3.605951158,0.047619048,0.17171196
পেজে,1,1,9,3.605951158,0.111111111,0.40066124
পেট,2,2,11,3.304921162,0.181818182,0.600894757
পেটত,1,1,15,3.605951158,0.066666667,0.240396744
পেটিকোট,1,1,8,3.605951158,0.125,0.450743895
পেতুলিটো,1,1,14,3.605951158,0.071428571,0.25756794
পেদা,2,2,29,3.304921162,0.068965517,0.227925597
পেন,5,5,68,2.906981153,0.073529412,0.213748614
পেনতু,1,1,10,3.605951158,0.1,0.360595116
পেনপেনীয়া,1,1,8,3.605951158,0.125,0.450743895
পেন্ট,4,4,38,3.003891166,0.105263158,0.31619907
পেলডাংগাৰা,1,1,5,3.605951158,0.2,0.721190232
পেলা,1,1,14,3.605951158,0.071428571,0.25756794
পেলাই,12,12,183,2.526769912,0.06557377,0.16568983
পেলাই।,1,1,12,3.605951158,0.083333333,0.30049593
পেলাইছে,2,2,26,3.304921162,0.076923077,0.254224705
পেলাওক,1,1,6,3.605951158,0.166666667,0.60099186
পেলাওতে,1,1,6,3.605951158,0.166666667,0.60099186
পেলাছে।,1,1,20,3.605951158,0.05,0.180297558
পেলাব,11,11,118,2.564558472,0.093220339,0.23906901
পেলাম,2,2,19,3.304921162,0.105263158,0.347886438
পেলায়,1,1,15,3.605951158,0.066666667,0.240396744
পেলালীগে,1,1,12,3.605951158,0.083333333,0.30049593
পেলোৱা,2,2,33,3.304921162,0.060606061,0.200298252
পেসাব,1,1,8,3.605951158,0.125,0.450743895
পেহীৰ,1,1,11,3.605951158,0.090909091,0.327813742
পোছাকবোৰ,1,1,16,3.605951158,0.0625,0.225371947
পেৰেম,1,1,26,3.605951158,0.038461538,0.138690429
পৈশাচিক,1,1,11,3.605951158,0.090909091,0.327813742
পোংখি,1,1,12,3.605951158,0.083333333,0.30049593
পোইতা,1,1,7,3.605951158,0.142857143,0.51513588
পোক,1,1,4,3.605951158,0.25,0.901487789
পোকা,1,1,20,3.605951158,0.05,0.180297558
পোকে,1,1,14,3.605951158,0.071428571,0.25756794
পোকোৰোট,1,1,8,3.605951158,0.125,0.450743895
পোকৰ,3,3,33,3.128829903,0.090909091,0.284439082
পোকৰট,1,1,11,3.605951158,0.090909091,0.327813742
পোকৰত,1,1,7,3.605951158,0.142857143,0.51513588
পোগোলা,1,1,5,3.605951158,0.2,0.721190232
পোচ,1,1,4,3.605951158,0.25,0.901487789
পোচাক,3,3,31,3.128829903,0.096774194,0.302789991
পোচাকআছে,1,1,9,3.605951158,0.111111111,0.40066124
পোচাকৰ,1,1,9,3.605951158,0.111111111,0.40066124
পোছাক,2,2,30,3.304921162,0.066666667,0.220328077
পোনা,1,1,15,3.605951158,0.066666667,0.240396744
পোর্টাল,1,1,4,3.605951158,0.25,0.901487789
